Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,temperature_max_scaled,day_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-08-27,Ratchaprarop,Train,-0.6587230089789374,-1.003489489092175,-0.01133523744515551,-0.9749279121818236,-0.6927973233565693,-0.8537129680834888,-0.23759755789275083,0.6979561720673766,-0.25477186988111084,0.7162118720927094,0.0
2022-08-28,Ratchaprarop,Train,-0.9143477152088023,-1.0381877207011478,0.7386285805477809,-0.7818314824680299,-0.996224583004173,-1.0741876936739057,-0.22723748802391006,0.5927219602797522,-0.22445481215648622,0.4390614614906015,0.0
2022-08-29,Ratchaprarop,Train,0.0007887330941136737,-0.6218089413934752,-0.19882619194339296,0.0,0.051291931629878086,-0.08374738794464871,-0.20886302448294666,0.2710488872648384,-0.19705988047760906,0.04569695717549059,1.0
2022-08-30,Ratchaprarop,Train,-0.0784549258371444,-0.13603369886785724,-0.10508071469427423,0.7818314824680298,-0.09097894115094857,-0.07357163137893717,-0.2131634308435979,0.2477841328546683,-0.1634554309515187,0.1498487071808193,1.0
2022-08-31,Ratchaprarop,Train,0.01229184487445759,-0.3789213201306662,0.45739214880043144,0.9749279121818236,-0.036840467437890635,-0.0860086671814735,-0.20749471336819408,0.26309590857858983,-0.12108460328818839,0.2803588452832774,1.0
2022-09-01,Ratchaprarop,Train,0.04807930374663866,0.10685392239495177,1.0667377509196931,0.43388373911755823,0.012261869185580507,0.1627320488692531,-0.19635275143377995,0.3102907661462201,-0.06775580295330662,0.4204342634179264,1.0
2022-09-02,Ratchaprarop,Train,0.542713110301427,0.4191380068757062,0.8323740577968997,-0.433883739117558,0.2968036147472338,0.5019239343929712,-0.18736099267969175,0.3550466525349595,-0.056067298770318595,0.46845321543418883,1.0
2022-09-03,Ratchaprarop,Train,-0.3979858086244754,-0.6912054046114207,0.269901194302194,-0.9749279121818236,-0.6260685069195444,-0.6660267914270315,-0.14689807828629423,0.8727680001744195,-0.047118287755218584,0.5525233397854269,0.0
2022-09-04,Ratchaprarop,Train,-0.8031509679988111,-1.246377110354984,0.5980103646741062,-0.7818314824680299,-0.8778753613988836,-0.9045917509120466,-0.10702158294207594,0.529690271560563,-0.0021905998018596803,0.15400317782207767,0.0
2022-09-05,Ratchaprarop,Train,-0.018383119873126186,-1.7668505844895748,-0.43318988506618644,0.0,0.023593177637150773,0.12429030184323173,-0.09001543051586575,0.22970320623005008,0.012420030426875197,-0.08290778195648918,1.0
2022-09-06,Ratchaprarop,Train,0.08131051555652108,-1.6974541212716294,-0.01133523744515551,0.7818314824680298,-0.05446694725144438,0.18873676009273818,-0.09294752576176378,0.22335115249273513,0.03506650728141408,-0.012868368532320412,1.0
2022-09-07,Ratchaprarop,Train,-0.05161433168300861,-1.0381877207011478,-2.4018449072976495,0.9749279121818236,0.034924486088721035,0.24413810139494546,-0.06851339871261085,0.27607716152638334,0.03616230454856893,-0.009772441941886215,1.0
2022-09-08,Ratchaprarop,Train,0.16950103920582443,-1.0728859523101206,-2.542463123171326,0.43388373911755823,0.07017744571582853,0.2350929844476463,-0.07828704953227177,0.26165661365866955,0.04620711283082438,0.033100895808094485,1.0
2022-09-09,Ratchaprarop,Train,0.1464948156451366,-1.142282415528066,-0.855044532687214,-0.433883739117558,0.5574237091333499,0.5573252756951785,-0.05971711297491551,0.3438745068120138,0.08620371308198557,0.24321144077175275,1.0
2022-09-10,Ratchaprarop,Train,-0.534745026457453,-2.0444364373613566,-0.6206808395644206,-0.9749279121818236,-0.36922551535061837,-0.3878894452975826,-0.12031374805681537,-0.3467773164296022,0.04109339225076723,-0.046354230483276415,0.0
2022-09-11,Ratchaprarop,Train,-0.9041227269596077,-1.281075341963957,-0.4800626236907425,-0.7818314824680299,-0.768339379700371,-0.8141405814390551,-0.1412293608108904,-0.15431599742199972,-0.002555865557577965,0.3850447620989104,0.0
2022-09-12,Ratchaprarop,Train,0.16311042155007782,-0.6912054046114207,-0.4800626236907425,0.0,0.004707663551200331,0.26448961452636854,-0.15667172910595517,0.12674396825853027,-0.04401352883161287,1.0025004656551566,1.0
2022-09-13,Ratchaprarop,Train,-0.12318924942737075,0.03745745917700634,-0.10508071469427423,0.7818314824680298,0.10291233679814263,0.19552059780321254,-0.12891456077811722,0.27497946573707616,-0.07707007972412491,0.8994621071770953,1.0
2022-09-14,Ratchaprarop,Train,-0.22288288485701802,-0.41361955173963894,0.269901194302194,0.9749279121818236,-0.028027227531113766,0.30632328040762713,-0.16019024340103366,0.17877012243990287,-0.11341402241810267,0.8111869591680896,1.0
2022-09-15,Ratchaprarop,Train,-0.09123616114863765,-0.7259036362203933,-0.3394444078170677,0.43388373911755823,0.18978570159351466,0.48270306087996057,-0.18638362759772553,0.15479459985443603,-0.11962354026531467,0.7742426482370637,1.0
2022-09-16,Ratchaprarop,Train,0.10176049205491026,-0.6912054046114207,-0.19882619194339296,-0.433883739117558,0.16712308469037412,0.27805728994731727,-0.22626012294194384,-0.09474848646680191,-0.13478206912762727,0.644293896138841,1.0
2022-09-17,Ratchaprarop,Train,-0.6740604913527294,-0.9687912574832024,0.12928297842851924,-0.9749279121818236,-0.5039421824970649,-0.6581123140981447,-0.23310167851570673,-0.15903013115015896,-0.11925827450959638,0.7504796159372296,0.0
2022-09-18,Ratchaprarop,Train,-1.1290724684418887,-0.8299983310473115,-0.6206808395644206,-0.7818314824680299,-0.86780308721971,-1.0707957748186685,-0.2544082373025682,0.04461666082758948,-0.11834511012030038,0.7423926105051808,0.0
2022-09-19,Ratchaprarop,Train,0.10176049205491026,-0.8993947942652569,-2.6830813390450023,0.0,0.18349053023153117,0.059843843593725285,-0.28881148818777613,0.6530727932855461,-0.13332100610475353,0.9773214153220166,1.0
2022-09-20,Ratchaprarop,Train,-0.2011547848274795,-0.8646965626562843,-0.9956627485608888,0.7818314824680298,-0.09853314678532875,-0.029476686260853816,-0.29819419297465066,0.5660976887396314,-0.10282131550227008,1.090383014237287,1.0
2022-09-21,Ratchaprarop,Train,-0.17175794361104507,-0.7606018678293661,-2.2612266914239747,0.9749279121818236,-0.19673782003227103,0.26788153338160575,-0.3101180469746375,0.5301304000229463,-0.09003701405212722,1.1064382282277492,1.0
2022-09-22,Ratchaprarop,Train,-0.132136114145416,-0.5871107097845025,-0.9487900099363311,0.43388373911755823,-0.06705728997541134,0.3888599725517319,-0.30229912631890843,0.5479219327153044,-0.11633614846384953,1.0018904796926327,1.0
2022-09-23,Ratchaprarop,Train,0.00590122721871097,-0.13603369886785724,-1.1362809644345653,-0.433883739117558,0.12305688515648976,0.37416165751237074,-0.30855426284349147,0.5217156574969356,-0.11615351558599009,1.00321172790836,1.0
2022-09-24,Ratchaprarop,Train,-1.1686942979075177,-0.5524124781755299,-0.8081717940626547,-0.9749279121818236,-0.6411769181883047,-0.6524591160060828,-0.3232147390729835,0.40028247754238705,-0.10592607442587579,1.0784416516966613,0.0
2022-09-25,Ratchaprarop,Train,-0.9935913741400604,-1.1075841839190932,-2.354972168673092,-0.7818314824680299,-1.0893931191615285,-1.1635082235284848,-0.3988627964171617,1.305176556809065,-0.14373108014272729,1.4397133394432498,0.0
2022-09-26,Ratchaprarop,Train,0.38422579243891086,-1.8362470477075203,-2.4018449072976495,0.0,0.12305688515648976,0.24866065986859504,-0.37814265667948016,1.0271683576750374,-0.13350363898261297,1.29379106934079,1.0
2022-09-27,Ratchaprarop,Train,-0.088679914086339,-1.3504718051819022,-1.4643901348064758,0.7818314824680298,-0.1753342374015272,0.049668087028013744,-0.33494312005657745,1.5138390403340654,-0.11012663061663752,1.4308899558126331,1.0
2022-09-28,Ratchaprarop,Train,-0.05289245521415793,-0.6912054046114207,-1.2768991803082417,0.9749279121818236,-0.14637644913640319,0.10506942833022104,-0.31774149461397316,1.567637355358559,-0.1170666799752861,1.4194964327946042,1.0
2022-09-29,Ratchaprarop,Train,-0.30340466731942545,-1.1075841839190932,-3.573663372911617,0.43388373911755823,-0.10734638669210561,0.38999061217014425,-0.29956250408940327,1.6291084982127988,-0.12930308279185182,1.3912593563554263,1.0
2022-09-30,Ratchaprarop,Train,0.05063555080893731,-2.2179275954062203,-1.0425354871854482,-0.433883739117558,0.028629314726737555,0.43747747614346477,-0.32575588828609575,1.5884223861556548,-0.1780660611802536,1.1374276232336615,1.0
2022-10-01,Ratchaprarop,Train,-0.27784219669643895,-1.8362470477075203,-0.9487900099363311,-0.9749279121818236,-1.128423181605826,-0.8865015170174483,-0.3189143327123329,1.630299082474026,-0.19925147501191875,0.9710763114357411,0.0
2022-10-02,Ratchaprarop,Train,-0.7315760502544489,-0.8993947942652569,0.22302845567763796,-0.7818314824680299,-0.9559354862874787,-1.1001924048973908,-0.18266964028625415,0.3057398032514758,-0.11615351558599009,0.2988938815618202,0.0
2022-10-03,Ratchaprarop,Train,0.3113727511633994,-0.9687912574832024,-2.4018449072976495,0.0,0.4013034593561596,0.39338253102538145,-0.142597671925643,-0.4293450556661289,-0.0854711921056472,-0.2283530336332253,1.0
2022-10-04,Ratchaprarop,Train,-0.04905808462070996,-0.6218089413934752,-2.2143539527994154,0.7818314824680298,-0.06453922143061795,0.006703781528342782,-0.15373963386005712,-0.5963735335612793,-0.05515413438102317,0.08323233508505028,1.0
2022-10-05,Ratchaprarop,Train,-0.0669518140568005,-0.5177142465665571,-1.1831537030591246,0.9749279121818236,-0.02928626180351046,0.029316573896590658,-0.14767997035186695,-0.5806252280188848,-0.06684263856401061,0.08014975126862602,1.0
2022-10-06,Ratchaprarop,Train,0.11326360383525418,-0.03193900404093909,-1.792499305178388,0.43388373911755823,-0.2760569791932629,0.08810983405403514,-0.14983017353219227,-0.5866754436197488,-0.03780401098440029,0.16214589299203996,1.0
2022-10-07,Ratchaprarop,Train,0.183560398048467,-0.656507173002448,-0.9956627485608888,-0.433883739117558,0.07269551426062192,0.30632328040762713,-0.08610597018800088,-0.5330504476912501,0.0071236769689586145,0.3446783966375012,1.0
2022-10-08,Ratchaprarop,Train,-0.6050418206706659,-0.7953000994383388,-0.5738081009398612,-0.9749279121818236,-0.25087629374532894,-0.3720604906398091,-0.06577677648310569,-0.4120830190229994,0.02082114280839749,0.4211019987321292,0.0
2022-10-09,Ratchaprarop,Train,-0.8197665739037523,-0.7953000994383388,-1.5112628734310352,-0.7818314824680299,-0.697833460446156,-0.9102449490041086,-0.11581786867977127,0.05563594010245912,-0.030316062992173997,0.8641045318989098,0.0
2022-10-10,Ratchaprarop,Train,0.1196542214910008,-1.142282415528066,-2.167481214174856,0.0,0.3295385058295479,0.5810687076818388,-0.12930550681090358,0.2718860953322389,-0.032325024648624856,0.8918843620659826,1.0
2022-10-11,Ratchaprarop,Train,0.0007887330941136737,-0.7953000994383388,-2.448717645922209,0.7818314824680298,-0.025509158986320373,-0.06565715405005042,-0.15862645926988758,0.007574142769588395,-0.11633614846384953,0.3799488990637537,1.0
2022-10-12,Ratchaprarop,Train,0.11198548030410485,0.10685392239495177,-0.9019172713117717,0.9749279121818236,-0.043135638799874115,0.20908827322416126,-0.15100301163055196,0.03359811629876923,-0.1207193375324701,0.37878573143965005,1.0
2022-10-13,Ratchaprarop,Train,-0.8645008974939786,-0.03193900404093909,-0.19882619194339296,0.43388373911755823,0.13438819360806004,0.366247180183484,-0.12363678933550039,0.14618713797782776,-0.13149467732616155,0.3273680882529973,0.0
2022-10-14,Ratchaprarop,Train,-0.3979858086244754,0.557930933311597,-0.19882619194339296,-0.433883739117558,0.2036350785898783,0.39112125178855667,-0.2731736468763179,0.757183080032239,-0.2880110536514823,0.16954856508883553,0.0
2022-10-15,Ratchaprarop,Train,-0.42354827924746186,0.7661203229654333,-3.292426941164266,-0.9749279121818236,-0.5731890674788832,-0.6886395837952793,-0.36211386933523554,0.3547896512190735,-0.40361766533634585,-0.5803154066359371,0.0
2022-10-16,Ratchaprarop,Train,-0.38520457331298213,0.1762503856128972,-3.8548998046589698,-0.7818314824680299,-0.7847068252415281,-0.9226819848066449,-0.3343567010073976,0.23774458434312576,-0.3829801501382578,-0.7121988630609338,0.0
2022-10-17,Ratchaprarop,Train,0.2628040569797251,0.7661203229654333,-0.9019172713117717,0.0,0.1406833649700435,0.06097448321213768,-0.2678958754337011,-0.2965393962779153,-0.3659952924973538,-0.9310782832793459,1.0
2022-10-18,Ratchaprarop,Train,0.042966809622041365,1.4947831867538603,-0.4800626236907425,0.7818314824680298,0.023593177637150773,-0.09279250489194786,-0.2460028975976598,-0.033742943289921945,-0.34517514442140695,-0.7207510835283567,1.0
2022-10-19,Ratchaprarop,Train,0.040410562559742715,1.5294814183628331,-0.7612990554380953,0.9749279121818236,0.13312915933566333,0.14238053573783002,-0.23955228805668327,0.009898822198900691,-0.31412755518534574,-0.5252400428604462,1.0
2022-10-20,Ratchaprarop,Train,0.2640821805108744,1.2171973338820785,-0.8081717940626547,0.43388373911755823,-0.8287730247754125,-0.6027109727959374,-0.2504987769747039,-0.08075018956395409,-0.31266649216247205,-0.5122589868276337,1.0
2022-10-21,Ratchaprarop,Train,0.11070735677295554,0.21094861722186992,-0.9487900099363311,-0.433883739117558,-0.36922551535061837,-0.3245736266664886,-0.0778961034994854,-0.7578052892910677,-0.16108120353934957,-0.3043609332476944,1.0
2022-10-22,Ratchaprarop,Train,-0.5117388028967652,0.4538362384846789,-1.417517396181918,-0.9749279121818236,-0.3944062007985523,-0.5608773069146789,-9.784297498187643e-05,-1.0092547310928814,-0.07542638382339234,-0.24409674572540305,0.0
2022-10-23,Ratchaprarop,Train,-0.7596947679397341,-0.06663723564991181,-1.1831537030591246,-0.7818314824680299,-0.35663517262665145,-0.8175325002942923,-0.013585481106114178,-0.8011600882023479,-0.05898942481606603,-0.39799420722827755,0.0
2022-10-24,Ratchaprarop,Train,-0.9795320152974178,1.5294814183628331,-0.24569893056794898,0.0,0.2816952034784735,0.18986739971115058,-0.07085907490932965,0.05658548220248057,-0.07579164957911062,-0.12243526157521871,0.0
2022-10-25,Ratchaprarop,Train,0.05191367434008663,1.5641796499718057,0.36364667155131275,0.7818314824680298,0.06514130862624175,0.09941623023815907,-0.26085884684354466,0.8862910113312171,-0.2779662453692274,0.8797692409164356,1.0
2022-10-26,Ratchaprarop,Train,0.11070735677295554,0.48853447009365164,-0.01133523744515551,0.9749279121818236,0.06262324008144834,0.15142565268512917,-0.2594905357287921,0.894891101905142,-0.2845410289721577,0.8475405173372931,1.0
2022-10-27,Ratchaprarop,Train,0.14393856858283796,-0.7953000994383388,-1.323771918932801,0.43388373911755823,0.28295423775087014,0.33571991048634936,-0.24873951982716497,0.9668335418997528,-0.28819368652934174,0.8258208745462715,1.0
2022-10-28,Ratchaprarop,Train,0.11326360383525418,-0.5177142465665571,-1.2300264416836824,-0.433883739117558,0.13187012506326662,0.20569635436892408,-0.26711398336812775,0.7920237868872059,-0.28636735775074973,0.8424144810323818,1.0
2022-10-29,Ratchaprarop,Train,-0.3596421026899957,-0.4830160149575844,-0.8081717940626547,-0.9749279121818236,-0.4812795655939243,-0.45911974125756344,-0.26672303733534136,0.7951219823252983,-0.259885590461168,1.0509965633325224,0.0
