Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,day_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-13,Suvarnabhumi,Train,-0.3548191026267477,0.43388373911755823,-0.09440432321962941,-0.32927784346366207,-0.20920092552302225,-0.12173258852817366,1.776996994239287,0.0
2022-10-14,Suvarnabhumi,Train,-0.011438563535201967,-0.433883739117558,0.3006706854212117,0.06343824122052964,-0.2520479948248918,-0.12137569476299996,1.7744427038018022,0.0
2022-10-15,Suvarnabhumi,Train,-0.4586886607149377,-0.9749279121818236,-0.38516566729828355,-0.5134011150367408,-0.30429044558813445,-0.12910839300842825,1.737161569434382,0.0
2022-10-16,Suvarnabhumi,Train,-0.2737601141579249,-0.7818314824680299,-0.7143948411656512,-0.5671538784153738,-0.2357867576802065,-0.1166171112273523,1.5865897829513778,0.0
2022-10-17,Suvarnabhumi,Train,0.437848191646263,0.0,-0.35466864908741164,-0.09220408856237781,-0.10683256597409861,-0.0691502404592637,1.0257855822957207,1.0
2022-10-18,Suvarnabhumi,Train,-0.3784443354468066,0.7818314824680298,-0.19040061917885134,0.11999898477565837,0.051082114742067815,0.011805161940948012,1.6042844685671456,1.0
2022-10-19,Suvarnabhumi,Train,-0.3096052949883591,0.9749279121818236,0.09758826869881444,0.5668689728636968,0.06491707205881578,-0.05790808685629534,1.8391533851446784,1.0
2022-10-20,Suvarnabhumi,Train,-0.3055319789849007,0.43388373911755823,-0.38204665407217164,-0.32687100331238,0.031413761243258224,-0.1838321036683797,0.6985617780711981,1.0
2022-10-21,Suvarnabhumi,Train,-0.1788518512773435,-0.433883739117558,-0.05004502400381567,0.01129003794275137,0.07513842112118989,-0.17663474607071236,0.6560647204910085,1.0
2022-10-22,Suvarnabhumi,Train,-0.6562444868826716,-0.9749279121818236,0.07471550504066049,-0.4291617097418682,0.11421701324349708,-0.2010819689851033,0.5488730971956656,0.0
2022-10-23,Suvarnabhumi,Train,-0.6216213008532749,-0.7818314824680299,0.1513046075929639,-0.2470441382948579,0.04865583491413045,-0.22993088166996975,0.9443308482383723,0.0
2022-10-24,Suvarnabhumi,Train,-0.5474869495903315,0.0,0.7054492907655121,0.4537474857534393,-0.06672151435054147,-0.2807287609130119,1.2940481805523794,0.0
2022-10-25,Suvarnabhumi,Train,-0.25217153933959524,0.7818314824680298,-0.09752333644574132,-0.3501371247747734,-0.22695922894451978,-0.4246164305721677,-0.7797532714554631,1.0
2022-10-26,Suvarnabhumi,Train,-0.40329156306790304,0.9749279121818236,-0.1273272406063662,-0.28234446051366163,-0.22277776796445822,-0.4061769193715316,-0.647030972302908,1.0
2022-10-27,Suvarnabhumi,Train,-0.3568557606284769,0.43388373911755823,-0.08851285379252916,-0.2783330602615249,-0.22231316118889596,-0.4198578470365197,-0.7033051662780567,1.0
2022-10-28,Suvarnabhumi,Train,-0.4945338415453719,-0.433883739117558,0.2122986440147078,-0.1535785124200707,-0.20914930254795985,-0.42735261610516523,-0.7535274798871423,1.0
2022-10-29,Suvarnabhumi,Train,-0.6159186584484331,-0.9749279121818236,-0.3654119168662415,-0.6237146219705024,-0.23847115238345584,-0.4734513941067549,-1.1764038744106224,0.0
2022-10-30,Suvarnabhumi,Train,-0.639543891268492,-0.7818314824680299,-0.6232503435581589,-0.5896177198273398,-0.24538863104182984,-0.4675626469813906,-1.2636280104858584,0.0
2022-10-31,Suvarnabhumi,Train,-0.41306752147620324,0.0,-0.37026371521797113,-0.5166102352384502,-0.21436322302927202,-0.4701798679259968,-1.225210822251179,1.0
2022-11-01,Suvarnabhumi,Train,-0.19840376809394394,0.7818314824680298,-0.06945221741073418,-0.22578371695853292,-0.17451028628102688,-0.450550710841449,-1.2560272283668727,1.0
2022-11-02,Suvarnabhumi,Train,-0.34382114941740993,0.9749279121818236,-0.12420822738025428,-0.3746066663128078,-0.15897177078721647,-0.4426990480076297,-1.099839975224591,1.0
2022-11-03,Suvarnabhumi,Train,-0.3263058906025387,0.43388373911755823,-0.0001408123860252086,-0.32887670343844844,-0.18266671634090106,-0.43401463305507243,-1.050458096145375,1.0
2022-11-04,Suvarnabhumi,Train,-0.2705014613551582,-0.433883739117558,0.01545425374453431,-0.46446203196067193,-0.18055017436333876,-0.4295534609904022,-1.0163859609696508,1.0
2022-11-05,Suvarnabhumi,Train,-0.6619471292875134,-0.9749279121818236,-0.41185055823279654,-0.5840017594743483,-0.15076371775228053,-0.39683819918282237,-0.9272399495374116,0.0
2022-11-06,Suvarnabhumi,Train,-0.6073646948411704,-0.7818314824680299,-0.4149695714589084,-0.6072678809367417,-0.08840316387678857,-0.4035596984269251,-0.8094679848601914,0.0
2022-11-07,Suvarnabhumi,Train,-0.32060324819769687,0.0,-0.1027216918225945,-0.3842340269179361,-0.0838603420712889,-0.3988605971854729,-0.8852166241886477,1.0
2022-11-08,Suvarnabhumi,Train,-0.3356745174104931,0.7818314824680298,0.034861447151452826,-0.1728332336303273,-0.07234841863235349,-0.3853581164030717,-0.8553135819491939,1.0
2022-11-09,Suvarnabhumi,Train,-0.015104547938314554,0.9749279121818236,-0.2832779019119614,-0.3160402226316107,-0.09346221543291289,-0.4054036495469887,-1.063500468739942,1.0
2022-11-10,Suvarnabhumi,Train,0.1311274965858431,0.43388373911755823,0.014068025644040132,-0.2987912015474225,-0.021448165220735192,-0.3574014381311399,-0.375035827599253,1.0
2022-11-11,Suvarnabhumi,Train,0.08387703094572532,-0.433883739117558,0.2154176572408197,-0.24383501809314848,0.028316382739508355,-0.29060282174948093,0.4228144363095459,1.0
2022-11-12,Suvarnabhumi,Train,0.0818403729439961,-0.9749279121818236,0.006790328116445689,-0.6293305823234939,0.05252755804381762,-0.23885322579930937,0.8161759815620295,0.0
2022-11-13,Suvarnabhumi,Train,-0.13893335444345084,-0.7818314824680299,-0.3844725532480365,-0.575577818944861,0.11096476581456001,-0.1302385565981441,0.3654608465573974,0.0
2022-11-14,Suvarnabhumi,Train,0.26391759829858796,0.0,-0.025439475220043983,-0.293175241194431,0.1097258144130598,-0.0618339182732046,-0.6245725903403213,1.0
2022-11-15,Suvarnabhumi,Train,0.3172780379438934,0.7818314824680298,-0.10688037612407703,-0.3080174221273371,0.09594248007137424,0.023523173897481056,-0.6061574885474057,1.0
2022-11-16,Suvarnabhumi,Train,0.12868350698376807,0.9749279121818236,0.20016914813538372,0.007679777715828258,0.08752793513618805,0.11887329149302747,-1.0689268867868742,1.0
2022-11-17,Suvarnabhumi,Train,-0.15318996045555536,0.43388373911755823,0.3481489978631374,0.15168904676753903,0.007047717013761098,0.13987054134407387,-1.1712490717369357,1.0
2022-11-18,Suvarnabhumi,Train,-0.4118455266751657,-0.433883739117558,0.37795290202376225,0.10515680384275225,-0.04091002681929519,0.09835189999554578,-0.7936950341214114,1.0
2022-11-19,Suvarnabhumi,Train,-0.5808881408186906,-0.9749279121818236,0.3990928805562985,0.10315110371668386,-0.0745682065600406,0.025961947959500756,0.11069453923941598,0.0
2022-11-20,Suvarnabhumi,Train,-0.5087904475574764,-0.7818314824680299,-0.39278992185100153,-0.11426678994913016,-0.12959829797665806,-0.07081574469674048,1.010754310579343,0.0
2022-11-21,Suvarnabhumi,Train,0.084691694146417,0.0,-0.11797020092803047,0.2824606949871984,-0.07854317563985257,-0.12482566782634454,1.4324785779914464,1.0
2022-11-22,Suvarnabhumi,Train,-0.200847757696019,0.7818314824680298,-0.16336917121921485,0.3350100382901903,-0.031617891308046236,-0.15099787727240854,1.1312347364469888,1.0
2022-11-23,Suvarnabhumi,Train,-0.13119405403687984,0.9749279121818236,-0.3401132540322227,0.14928220661625693,-0.008335929554861472,-0.22665935548921165,0.333164303046658,1.0
2022-11-24,Suvarnabhumi,Train,-0.07579695638984517,0.43388373911755823,0.0261975215233642,-0.12830669083160892,0.05629603522337934,-0.2646090591860042,-0.14689429552016245,1.0
2022-11-25,Suvarnabhumi,Train,0.0883576785495296,-0.433883739117558,0.151997721643211,-0.38303060684229506,0.10337618848037353,-0.2533074232888403,-0.05470441525687743,1.0
2022-11-26,Suvarnabhumi,Train,-0.286387393768646,-0.9749279121818236,0.02966309177459965,-0.5495037173059718,0.170950662837177,-0.18026316601664338,0.17954841273450828,0.0
