Date,Station_Name,Dataset_Type,Passenger_Arrival_Filled,Passenger_Arrival_Diff,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_National Holiday,holiday_category_Special Public Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-11-11,Huamak,Train,5513.0,383.0,85.0,0.0,33.4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,5743.0,5326.0,4874.142857142857,1229.674811833249,4749.285714285715,1061.8207184337834,0.0,0.0,1.0,0.0
2022-11-12,Huamak,Train,3902.0,-1611.0,78.0,0.0,33.3,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3647.0,3582.0,4841.285714285715,1205.423122709158,4768.857142857143,1075.3981322548132,0.0,0.0,0.0,1.0
2022-11-13,Huamak,Train,3125.0,-777.0,74.0,2.9,33.1,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2713.0,2903.0,4877.714285714285,1166.5418572695528,4802.571428571428,1034.925900269008,0.0,0.0,0.0,1.0
2022-11-14,Huamak,Train,5345.0,2220.0,51.0,12.1,31.2,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5297.0,5130.0,4936.571428571428,1042.967697988587,4819.428571428572,999.1717998994384,0.0,0.0,1.0,0.0
2022-11-15,Huamak,Train,5480.0,135.0,53.0,0.0,32.5,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6113.0,5699.0,4943.428571428572,1045.886044962649,4845.428571428572,1010.8994109443415,0.0,0.0,1.0,0.0
2022-11-16,Huamak,Train,4408.0,-1072.0,70.0,1.9,32.3,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5476.0,5333.0,4853.0,950.9675774353857,4779.142857142857,959.5077607070931,0.0,0.0,1.0,0.0
2022-11-17,Huamak,Train,4230.0,-178.0,74.0,9.7,32.0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,5130.0,5272.0,4700.428571428572,919.5094447843434,4625.857142857143,941.8250772784049,0.0,0.0,1.0,0.0
2022-11-18,Huamak,Train,4271.0,41.0,69.0,5.2,31.0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,5513.0,5463.0,4571.857142857143,912.3269568474166,4451.571428571428,914.8214501826477,0.0,0.0,1.0,0.0
2022-11-19,Huamak,Train,3232.0,-1039.0,81.0,0.1,32.2,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3902.0,3818.0,4394.428571428572,814.2933249435429,4253.714285714285,802.4883621764046,0.0,0.0,0.0,1.0
2022-11-20,Huamak,Train,2793.0,-439.0,57.0,7.5,31.3,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3125.0,3021.0,4298.714285714285,914.9742645352903,4156.0,900.0927729962044,0.0,0.0,0.0,1.0
2022-11-21,Huamak,Train,5654.0,2861.0,59.0,1.7,31.4,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5345.0,5312.0,4251.285714285715,991.3703839106898,4131.142857142857,938.2548389734742,0.0,0.0,1.0,0.0
2022-11-22,Huamak,Train,5745.0,91.0,69.0,0.0,33.6,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5480.0,5235.0,4295.428571428572,1053.1419431306224,4134.571428571428,943.3192914990569,0.0,0.0,1.0,0.0
2022-11-23,Huamak,Train,5594.0,-151.0,79.0,7.5,32.5,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,4408.0,4260.0,4333.285714285715,1106.244655623352,4175.571428571428,1003.4403913773932,0.0,0.0,1.0,0.0
2022-11-24,Huamak,Train,5538.0,-56.0,60.0,25.4,28.4,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,4230.0,4052.0,4502.714285714285,1205.925607750562,4341.714285714285,1110.3363926134734,0.0,0.0,1.0,0.0
2022-11-25,Huamak,Train,5779.0,241.0,42.0,10.8,30.2,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,4271.0,4078.0,4689.571428571428,1256.8859477750068,4541.0,1173.0870953741369,0.0,0.0,1.0,0.0
2022-11-26,Huamak,Train,3521.0,-2258.0,51.0,15.8,29.7,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3232.0,3134.0,4905.0,1301.6246258682486,4756.0,1211.378003212318,0.0,0.0,0.0,1.0
2022-11-27,Huamak,Train,2842.0,-679.0,63.0,3.1,29.7,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2793.0,2847.0,4946.285714285715,1242.9773012523451,4804.428571428572,1140.4244614970987,0.0,0.0,0.0,1.0
2022-11-28,Huamak,Train,5615.0,2773.0,62.0,10.7,30.6,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5654.0,5336.0,4953.285714285715,1228.8878053326225,4804.714285714285,1139.852434058272,0.0,0.0,1.0,0.0
2022-11-29,Huamak,Train,5669.0,54.0,80.0,7.8,31.0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5745.0,5522.0,4947.714285714285,1225.2645584098275,4812.428571428572,1144.2216943032854,0.0,0.0,1.0,0.0
2022-11-30,Huamak,Train,5738.0,69.0,94.0,6.9,31.5,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,5594.0,5423.0,4936.857142857143,1217.3333463724996,4800.857142857143,1136.2315533627545,0.0,0.0,1.0,0.0
2022-12-01,Huamak,Train,5746.0,8.0,78.0,0.8,31.4,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5538.0,5447.0,4957.428571428572,1231.4242238349914,4817.0,1147.2926101624332,0.0,0.0,1.0,0.0
2022-12-02,Huamak,Train,6210.0,464.0,76.0,0.0,31.2,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5779.0,5583.0,4987.142857142857,1250.1356497825084,4820.857142857143,1149.8062776791887,0.0,0.0,1.0,0.0
2022-12-03,Huamak,Train,3673.0,-2537.0,67.0,2.3,30.4,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,3521.0,3473.0,5048.714285714285,1305.044024070413,4865.428571428572,1189.6317157202957,0.0,0.0,0.0,1.0
2022-12-04,Huamak,Train,3036.0,-637.0,67.0,0.0,30.2,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,2842.0,2849.0,5070.428571428572,1276.3370580353287,4883.142857142857,1166.1331297028103,0.0,0.0,0.0,1.0
2022-12-05,Huamak,Train,2685.0,-351.0,65.0,0.6,31.1,1,0.0,1.0,-2.4492935982947064e-16,1.0,5615.0,5390.0,5098.142857142857,1220.7816387560072,4899.0,1134.1795860150755,1.0,0.0,0.0,0.0
2022-12-06,Huamak,Train,5622.0,2937.0,58.0,0.1,31.2,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5669.0,5441.0,4679.571428571428,1487.2541653600927,4513.714285714285,1372.6142592738497,0.0,0.0,1.0,0.0
2022-12-07,Huamak,Train,5693.0,71.0,78.0,1.2,31.4,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5738.0,5536.0,4672.857142857143,1482.1401675248094,4520.142857142857,1377.77664234464,0.0,0.0,1.0,0.0
2022-12-08,Huamak,Train,5706.0,13.0,96.0,0.5,31.7,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5746.0,5474.0,4666.428571428572,1476.8383862317544,4512.428571428572,1371.2766384094834,0.0,0.0,1.0,0.0
2022-12-09,Huamak,Train,5979.0,273.0,89.0,0.0,31.2,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6210.0,5895.0,4660.714285714285,1472.034613982259,4511.714285714285,1370.693463699512,0.0,0.0,1.0,0.0
2022-12-10,Huamak,Train,4412.0,-1567.0,79.0,0.2,31.2,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,3673.0,3597.0,4627.714285714285,1433.6017245950488,4461.285714285715,1316.7517754289274,1.0,0.0,0.0,0.0
2022-12-11,Huamak,Train,3615.0,-797.0,74.0,0.0,32.3,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3036.0,2960.0,4733.285714285715,1377.69852946689,4594.857142857143,1260.696425072456,0.0,0.0,0.0,1.0
2022-12-12,Huamak,Train,3512.0,-103.0,87.0,0.0,31.8,1,0.0,1.0,-2.4492935982947064e-16,1.0,2685.0,2693.0,4816.0,1272.151196464736,4661.0,1169.472815702298,0.0,0.0,0.0,0.0
2022-12-13,Huamak,Train,5681.0,2169.0,85.0,0.0,29.3,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5622.0,5486.0,4934.142857142857,1062.3686473428777,4772.428571428572,971.0308709721575,0.0,0.0,1.0,0.0
2022-12-14,Huamak,Train,5755.0,74.0,101.0,0.0,28.6,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5693.0,5482.0,4942.571428571428,1068.9491502004566,4771.0,969.8126966928517,0.0,0.0,1.0,0.0
2022-12-15,Huamak,Train,5586.0,-169.0,109.0,0.0,29.7,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5706.0,5469.0,4951.428571428572,1076.4340600864869,4776.714285714285,974.8052308513904,0.0,0.0,1.0,0.0
2022-12-16,Huamak,Train,5947.0,361.0,138.0,0.0,30.9,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5979.0,5542.0,4934.285714285715,1063.2895049931435,4754.142857142857,957.7844970854026,0.0,0.0,1.0,0.0
2022-12-17,Huamak,Train,4146.0,-1801.0,110.0,0.2,31.7,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4412.0,4532.0,4929.714285714285,1058.1054947854825,4723.571428571428,931.5003770159983,0.0,0.0,0.0,1.0
2022-12-18,Huamak,Train,3544.0,-602.0,76.0,0.0,26.6,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3615.0,3423.0,4891.714285714285,1084.2505421235587,4619.142857142857,995.3440659007338,0.0,0.0,0.0,1.0
2022-12-19,Huamak,Train,5312.0,1768.0,91.0,0.0,27.0,0,0.0,1.0,-2.4492935982947064e-16,1.0,3512.0,3473.0,4881.571428571428,1098.4238491497465,4633.285714285715,976.0313714708318,0.0,0.0,1.0,0.0
2022-12-20,Huamak,Train,5541.0,229.0,103.0,0.0,28.9,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5681.0,5476.0,5138.714285714285,920.6786834152455,4855.285714285715,834.6240100160267,0.0,0.0,1.0,0.0
2022-12-21,Huamak,Train,5469.0,-72.0,124.0,0.0,30.4,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5755.0,5522.0,5118.714285714285,908.3735858271988,4816.285714285715,806.6964968903935,0.0,0.0,1.0,0.0
2022-12-22,Huamak,Train,5463.0,-6.0,117.0,0.0,30.6,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5586.0,5311.0,5077.857142857143,881.0042430036692,4756.142857142857,759.6342164865517,0.0,0.0,1.0,0.0
2022-12-23,Huamak,Train,5549.0,86.0,112.0,0.0,31.9,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5947.0,5328.0,5060.285714285715,870.3424066204617,4724.0,736.6559576898802,0.0,0.0,1.0,0.0
2022-12-24,Huamak,Train,3775.0,-1774.0,102.0,0.0,29.9,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4146.0,3801.0,5003.428571428572,813.9334242108575,4703.285714285715,718.6600295656026,0.0,0.0,0.0,1.0
2022-12-25,Huamak,Train,3369.0,-406.0,88.0,0.0,29.9,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3544.0,3522.0,4950.428571428572,887.7983737206018,4658.0,791.3086207879502,0.0,0.0,0.0,1.0
2022-12-26,Huamak,Train,4809.0,1440.0,91.0,0.0,29.6,0,0.0,1.0,-2.4492935982947064e-16,1.0,5312.0,5027.0,4925.428571428572,935.2019135179376,4628.714285714285,842.4960364467989,0.0,0.0,1.0,0.0
2022-12-27,Huamak,Train,4777.0,-32.0,100.0,0.0,29.8,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,5541.0,5203.0,4853.571428571428,919.7454099084226,4570.285714285715,824.2555660080388,0.0,0.0,1.0,0.0
2022-12-28,Huamak,Train,4461.0,-316.0,122.0,0.0,30.5,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5469.0,5101.0,4744.428571428572,868.4766082328371,4481.428571428572,776.842081151384,0.0,0.0,1.0,0.0
2022-12-29,Huamak,Train,4164.0,-297.0,115.0,0.0,31.1,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5463.0,5086.0,4600.428571428572,809.9059322215224,4326.285714285715,740.0566902352139,0.0,0.0,1.0,0.0
2022-12-30,Huamak,Train,3408.0,-756.0,85.0,0.0,30.3,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5549.0,5183.0,4414.857142857143,723.5409291743429,4152.714285714285,671.4826168724693,0.0,1.0,0.0,0.0
2022-12-31,Huamak,Train,3449.0,41.0,91.0,0.0,30.2,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,3775.0,3484.0,4109.0,607.4139170834525,3858.285714285714,591.5233763444178,1.0,0.0,0.0,0.0
2023-01-01,Huamak,Train,2032.0,-1417.0,86.0,0.0,29.5,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3369.0,3317.0,4062.4285714285716,648.4046722900877,3719.1428571428573,779.0655574835394,1.0,0.0,0.0,0.0
2023-01-02,Huamak,Train,2186.0,154.0,103.0,0.0,29.1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,4809.0,4618.0,3871.4285714285716,992.3878370111237,3555.5714285714284,973.5075512706347,0.0,0.0,0.0,0.0
2023-01-03,Huamak,Train,4315.0,2129.0,98.0,0.0,31.3,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,4777.0,4581.0,3496.714285714286,1071.428596825396,3217.1428571428573,954.1958968282166,0.0,0.0,1.0,0.0
2023-01-04,Huamak,Train,4956.0,641.0,78.0,0.1,32.2,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4461.0,4015.0,3430.714285714286,990.5994337244681,3175.1428571428573,888.3579287223167,0.0,0.0,1.0,0.0
2023-01-05,Huamak,Train,5195.0,239.0,82.0,0.0,31.6,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,4164.0,3871.0,3501.4285714285716,1089.1684683192727,3309.0,1084.8591306401622,0.0,0.0,1.0,0.0
2023-01-06,Huamak,Train,5433.0,238.0,63.0,0.0,30.9,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3408.0,3122.0,3648.714285714286,1251.3365806589513,3488.0,1279.0367469310625,0.0,0.0,1.0,0.0
2023-01-07,Huamak,Train,4663.0,-770.0,69.0,0.0,28.9,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3449.0,2510.0,3938.0,1410.3774908394787,3783.8571428571427,1412.796214199747,0.0,0.0,0.0,1.0
2023-01-08,Huamak,Train,3353.0,-1310.0,86.0,0.0,28.6,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2032.0,2172.0,4111.428571428572,1414.8586333556257,4291.428571428572,1513.513446382604,0.0,0.0,0.0,1.0
2023-01-09,Huamak,Train,5805.0,2452.0,107.0,0.0,31.4,0,0.0,1.0,0.49999999999999994,0.8660254037844387,2186.0,2249.0,4300.142857142857,1155.627452738903,4413.142857142857,1338.8449535042525,0.0,0.0,1.0,0.0
2023-01-10,Huamak,Train,5975.0,170.0,97.0,2.1,32.3,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,4315.0,4287.0,4817.142857142857,810.0227216095876,4903.142857142857,999.4344114833833,0.0,0.0,1.0,0.0
2023-01-11,Huamak,Train,5831.0,-144.0,64.0,0.7,29.6,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4956.0,4952.0,5054.285714285715,878.602055215309,5112.714285714285,1002.5051478314538,0.0,0.0,1.0,0.0
2023-01-12,Huamak,Train,5895.0,64.0,75.0,0.1,32.0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5195.0,5124.0,5179.285714285715,923.3904400425087,5229.428571428572,1027.9125866114682,0.0,0.0,1.0,0.0
2023-01-13,Huamak,Train,6000.0,105.0,71.0,2.0,31.4,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5433.0,5193.0,5279.285714285715,962.453412601651,5291.571428571428,1033.6098324388554,0.0,0.0,1.0,0.0
2023-01-14,Huamak,Train,3837.0,-2163.0,67.0,0.0,32.1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,4663.0,6063.0,5360.285714285715,1000.6475760369201,5322.142857142857,1033.3731866354651,0.0,0.0,0.0,1.0
2023-01-15,Huamak,Train,2809.0,-1028.0,74.0,0.0,33.6,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3353.0,3024.0,5242.285714285715,1136.11160166093,4969.0,1153.4136291894567,0.0,0.0,0.0,1.0
2023-01-16,Huamak,Train,5413.0,2604.0,81.0,0.0,33.0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5805.0,5679.0,5164.571428571428,1294.4561093554357,4955.428571428572,1180.3575527698997,0.0,0.0,1.0,0.0
2023-01-17,Huamak,Train,5996.0,583.0,90.0,0.0,33.0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5975.0,5754.0,5108.571428571428,1270.3881109255333,4903.0,1150.6382286945484,0.0,0.0,1.0,0.0
2023-01-18,Huamak,Train,6029.0,33.0,78.0,0.0,32.4,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5831.0,5769.0,5111.571428571428,1272.797687136862,4907.142857142857,1154.2594203747283,0.0,0.0,1.0,0.0
2023-01-19,Huamak,Train,5854.0,-175.0,78.0,0.0,32.0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5895.0,5559.0,5139.857142857143,1293.4824349498535,4914.571428571428,1160.878956817181,0.0,0.0,1.0,0.0
2023-01-20,Huamak,Train,5961.0,107.0,82.0,0.0,31.8,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,6000.0,5407.0,5134.0,1289.5800349984715,4906.285714285715,1155.708255325956,0.0,0.0,1.0,0.0
2023-01-21,Huamak,Train,3278.0,-2683.0,74.0,0.0,32.6,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3837.0,3591.0,5128.428571428572,1285.2921661555963,4963.714285714285,1194.0869195450412,0.0,0.0,0.0,1.0
2023-01-22,Huamak,Train,2816.0,-462.0,81.0,0.0,32.5,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2809.0,2929.0,5048.571428571428,1391.8521062649863,4902.142857142857,1284.365268471994,0.0,0.0,0.0,1.0
2023-01-23,Huamak,Train,5603.0,2787.0,124.0,0.0,33.8,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5413.0,5312.0,5049.571428571428,1389.9761217544753,4895.142857142857,1296.9830927414348,0.0,0.0,1.0,0.0
2023-01-24,Huamak,Train,5794.0,191.0,113.0,0.0,32.9,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5996.0,5783.0,5076.714285714285,1400.074249731741,4903.428571428572,1300.2711072622305,0.0,0.0,1.0,0.0
2023-01-25,Huamak,Train,5660.0,-134.0,74.0,0.0,30.1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,6029.0,5821.0,5047.857142857143,1379.90524174324,4872.571428571428,1278.296112949166,0.0,0.0,1.0,0.0
2023-01-26,Huamak,Train,5863.0,203.0,117.0,0.0,30.8,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5854.0,5501.0,4995.142857142857,1342.7246464523057,4850.428571428572,1260.345568636216,0.0,0.0,1.0,0.0
2023-01-27,Huamak,Train,6037.0,174.0,121.0,0.0,32.6,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5961.0,5809.0,4996.428571428572,1343.6880661253238,4872.0,1274.548416760486,0.0,0.0,1.0,0.0
2023-01-28,Huamak,Train,3723.0,-2314.0,79.0,0.0,30.1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3278.0,3160.0,5007.285714285715,1353.0552728652901,4877.285714285715,1279.150331833036,0.0,0.0,0.0,1.0
2023-01-29,Huamak,Train,2918.0,-805.0,96.0,0.0,28.8,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2816.0,2880.0,5070.857142857143,1265.913560578737,4937.714285714285,1191.4904831464519,0.0,0.0,0.0,1.0
2023-01-30,Huamak,Train,5626.0,2708.0,116.0,0.0,27.9,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5603.0,5370.0,5085.428571428572,1235.863376637676,4937.142857142857,1192.6422247222636,0.0,0.0,1.0,0.0
2023-01-31,Huamak,Train,5972.0,346.0,167.0,0.0,30.2,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5794.0,5567.0,5088.714285714285,1237.498244346996,4977.142857142857,1214.0821538061048,0.0,0.0,1.0,0.0
2023-02-01,Huamak,Train,5912.0,-60.0,182.0,0.0,32.4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5660.0,5666.0,5114.142857142857,1256.0951965743423,5006.857142857143,1233.3178055650553,0.0,0.0,1.0,0.0
2023-02-02,Huamak,Train,5811.0,-101.0,174.0,0.0,35.0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5863.0,5652.0,5150.142857142857,1277.7711621636854,5030.857142857143,1249.8067088649361,0.0,0.0,1.0,0.0
2023-02-03,Huamak,Train,6113.0,302.0,121.0,10.9,29.7,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6037.0,5846.0,5142.714285714285,1273.0786456834594,4981.0,1227.6633631958427,0.0,0.0,1.0,0.0
2023-02-04,Huamak,Train,3882.0,-2231.0,87.0,3.4,32.7,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3723.0,3583.0,5153.571428571428,1282.267374242834,4960.428571428572,1211.8579203221857,0.0,0.0,0.0,1.0
2023-02-05,Huamak,Train,2954.0,-928.0,77.0,2.3,33.7,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2918.0,2876.0,5176.285714285715,1253.7946023021066,4975.142857142857,1192.8216447526722,0.0,0.0,0.0,1.0
2023-02-06,Huamak,Train,5800.0,2846.0,74.0,0.5,33.8,0,0.0,1.0,0.8660254037844386,0.5000000000000001,5626.0,5650.0,5181.428571428572,1243.0151322681522,5000.285714285715,1141.9714991022756,0.0,0.0,1.0,0.0
2023-02-07,Huamak,Train,5911.0,111.0,67.0,0.0,32.8,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5972.0,5775.0,5206.285714285715,1255.0684860842844,4999.285714285715,1141.31060836299,0.0,0.0,1.0,0.0
2023-02-08,Huamak,Train,6066.0,155.0,67.0,0.1,33.7,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5912.0,5834.0,5197.571428571428,1249.0632299371177,4985.857142857143,1131.1704010406522,0.0,0.0,1.0,0.0
2023-02-09,Huamak,Train,5670.0,-396.0,75.0,0.9,32.7,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5811.0,5303.0,5219.571428571428,1264.9984001495595,4981.857142857143,1127.7156007568885,0.0,0.0,1.0,0.0
2023-02-10,Huamak,Train,6118.0,448.0,73.0,1.1,32.6,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6113.0,5702.0,5199.428571428572,1255.0951965412605,5021.571428571428,1145.6623785890322,0.0,0.0,1.0,0.0
2023-02-11,Huamak,Train,3884.0,-2234.0,109.0,0.0,33.7,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3882.0,3686.0,5200.142857142857,1255.7030472437086,5041.285714285715,1160.4148273046862,0.0,0.0,0.0,1.0
2023-02-12,Huamak,Train,3174.0,-710.0,90.0,0.1,33.5,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2954.0,3052.0,5200.428571428572,1255.3533177480135,5024.428571428572,1184.0015283130392,0.0,0.0,0.0,1.0
2023-02-13,Huamak,Train,5736.0,2562.0,73.0,0.6,33.1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,5800.0,5643.0,5231.857142857143,1190.8350611470655,5009.285714285715,1213.7368899787266,0.0,0.0,1.0,0.0
2023-02-14,Huamak,Train,6090.0,354.0,79.0,0.6,34.0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5911.0,5681.0,5222.714285714285,1185.9818315479783,4988.428571428572,1202.2319323024208,0.0,0.0,1.0,0.0
2023-02-15,Huamak,Train,5443.0,-647.0,103.0,49.0,29.3,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,6066.0,5806.0,5248.285714285715,1205.0717425787966,5018.428571428572,1224.8026857611035,0.0,0.0,1.0,0.0
2023-02-16,Huamak,Train,5943.0,500.0,86.0,0.2,31.2,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5670.0,5581.0,5159.285714285715,1156.6472689467162,4941.714285714285,1183.368879412459,0.0,0.0,1.0,0.0
2023-02-17,Huamak,Train,6099.0,156.0,115.0,0.0,29.9,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6118.0,5840.0,5198.285714285715,1181.0820906109352,4950.0,1188.7817293346973,0.0,0.0,1.0,0.0
2023-02-18,Huamak,Train,3725.0,-2374.0,126.0,0.0,31.3,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3884.0,3568.0,5195.571428571428,1178.6354903224371,4958.285714285715,1196.1978256522757,0.0,0.0,0.0,1.0
2023-02-19,Huamak,Train,3006.0,-719.0,139.0,0.0,33.0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3174.0,2946.0,5172.857142857143,1209.2586473498832,4954.571428571428,1201.2638978929426,0.0,0.0,0.0,1.0
2023-02-20,Huamak,Train,5749.0,2743.0,108.0,0.0,32.7,0,0.0,1.0,0.8660254037844386,0.5000000000000001,5736.0,5497.0,5148.857142857143,1256.293944978829,4941.857142857143,1226.2765360460653,0.0,0.0,1.0,0.0
2023-02-21,Huamak,Train,5563.0,-186.0,113.0,0.0,33.2,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,6090.0,5891.0,5150.714285714285,1257.315753803275,4953.0,1232.5003042595947,0.0,0.0,1.0,0.0
