Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-21,Makkasan,Train,0.7033151798656002,-0.4809540990675085,-0.38313501641457215,0.09885908057828358,-0.5354209836120462,0.10927578413758407,-0.66272713294173,1.0
2022-10-22,Makkasan,Train,-0.30781561300367555,-0.43600122784354406,-0.5182159765504459,0.3280550828549217,-0.6272536776454668,0.3500815354558028,-0.5315125049562156,0.0
2022-10-23,Makkasan,Train,-0.8373058658499007,-0.6839336022095633,-0.6132608930797836,0.3567542930879421,-0.7751962776726513,0.39813065409567455,-0.8058176591861207,0.0
2022-10-24,Makkasan,Train,-1.2703981570961536,0.5986063929418531,0.5536433047204755,0.33249583824894596,-0.5743830321863835,0.3602266213862419,-0.48878046210862697,0.0
2022-10-25,Makkasan,Train,0.41656617090336345,0.5332518340085509,0.5666631562998368,-0.01978199636653426,0.48002008464402207,0.020521842193986117,0.6231239479649816,1.0
2022-10-26,Makkasan,Train,0.4085330074366991,0.5661020091337557,0.5363920013778217,-0.03940085601774507,0.42274073545630353,0.00023167033310798977,0.5634244328719734,1.0
2022-10-27,Makkasan,Train,0.34671257554106466,0.4775794319542565,0.4885440468236688,-0.06684074755693759,0.3362368664242389,-0.014830359085090561,0.5188673134465378,1.0
2022-10-28,Makkasan,Train,0.47943440672943244,0.7147922754899458,0.8762101275991524,-0.08904452452705737,0.27253505373298625,-0.017631149679383278,0.5106837064381896,1.0
2022-10-29,Makkasan,Train,-0.7482425317629697,-0.2862735875360317,-0.2669328410687723,-0.13152996046092763,0.09077061163589437,-0.063190676679884,0.2909095102279442,0.0
2022-10-30,Makkasan,Train,-1.009844246394779,-0.8104932242708787,-0.8114881333755599,-0.2151089537723331,0.2925796140650359,-0.12779557972157693,0.44143070803059226,0.0
2022-10-31,Makkasan,Train,0.40643739957583014,-1.239274457484078,-1.222915443283378,-0.2478512398118532,0.43680410162171845,-0.14609407827095822,0.5264583437778311,1.0
2022-11-01,Makkasan,Train,0.4696549033787106,0.430897604144755,0.46055136592804197,0.07035871013902588,-0.2901519908495567,0.1847104108105436,-0.3143928041005212,1.0
2022-11-02,Makkasan,Train,0.5307767993207221,0.42294440385128435,0.45762189932268565,0.08043325968964757,-0.26172428017363364,0.20792585284768358,-0.25117094732891104,1.0
2022-11-03,Makkasan,Train,0.3386794120744003,0.36173934072327124,0.4738967137968873,0.10363123562857855,-0.19491526162626646,0.22429491787655223,-0.21152922326477483,1.0
2022-11-04,Makkasan,Train,0.7770107229728255,0.4931400412240904,0.6379468436968401,0.10210679720973391,-0.19783278753255065,0.22815378491757832,-0.20292252946887623,1.0
2022-11-05,Makkasan,Train,-0.6256494719021353,-0.7223164384084869,-0.6047979895531987,0.15857729863821757,0.007988219377749187,0.2645640626433876,-0.06268669668733061,0.0
2022-11-06,Makkasan,Train,-1.160378744400533,-0.9813141349219436,-0.9071840424838656,0.18184155450840253,-0.11688710939984,0.2952482795986431,-0.22542604916316966,0.0
2022-11-07,Makkasan,Train,0.34426769970338417,0.42086965594863984,0.5070973353242587,0.15327490413789085,0.10869492853963313,0.2582156039629905,0.09042087780282092,1.0
2022-11-08,Makkasan,Train,0.7578009842481933,0.48345788434508263,0.5819614819055864,0.1414770763746626,0.08799094675306614,0.24539420702022624,0.06654020527471284,1.0
2022-11-09,Makkasan,Train,0.48991244603377726,0.543971364838881,0.5432274234569864,0.19615801965928575,0.25815662519305244,0.28858862196332347,0.20584792973384,1.0
2022-11-10,Makkasan,Train,0.5168060802482624,0.35378614042980056,0.4940774837448974,0.18840326770255716,0.2402672169732403,0.28448079575836066,0.19755755469427846,1.0
2022-11-11,Makkasan,Train,0.7103005394018301,0.7877542433996112,0.8283621730449995,0.22220603264214242,0.2987597638453641,0.1980919658721662,0.1525502092999772,1.0
2022-11-12,Makkasan,Train,0.21678488816718877,-0.6009436861037829,-0.4443283188375704,0.20954656577261177,0.2531222983283983,0.14512590374453496,-0.045796182335776266,0.0
2022-11-13,Makkasan,Train,-0.58234024277751,-1.130350192595241,-1.1008543347268653,0.3694137599574728,-0.17493810899346307,0.2903935759018686,-0.2921328983944618,0.0
2022-11-14,Makkasan,Train,0.44101492928016806,0.3593188015035193,0.4400450996905479,0.47910704618298977,-1.2340537815494164,0.3765334466241255,-1.1214876019217634,1.0
2022-11-15,Makkasan,Train,0.49200805389464625,0.7687357209587032,0.8078559068075054,0.4974665871403718,-1.2275773304009627,0.3611602182510061,-1.1391236279341113,1.0
2022-11-16,Makkasan,Train,-0.19360498458631692,0.5035137807373129,0.5217446683510402,0.447027559456011,-1.3730992868895617,0.28435631617639234,-1.4283847168581645,1.0
2022-11-17,Makkasan,Train,-0.3636984892935146,0.5301397121545842,0.04228863394105927,0.31731773399175944,-1.2009203207185755,0.14132927649449303,-1.396987686841846,1.0
2022-11-18,Makkasan,Train,-0.3671911690616296,0.7217081018320942,0.5513648306940873,0.15022602730020243,-1.0577552687088132,0.09483615262922887,-1.3082476698315593,1.0
2022-11-19,Makkasan,Train,-0.9853954880179744,0.23310497075931141,0.31538002081816313,-0.054247560618660894,-1.3526559155933635,-0.038730438823058086,-1.5679816885503743,0.0
2022-11-20,Makkasan,Train,-1.1586324045164755,-0.5580655627824629,-0.6503674700809634,-0.282383083995233,-0.8201736939457208,-0.25258636064507906,-1.2285624772926333,0.0
2022-11-21,Makkasan,Train,0.5974869828917175,0.4551029963422743,0.3596475161879917,-0.39174497056447927,-0.30333854413785527,-0.33866399157635185,-0.6979840740743221,1.0
2022-11-22,Makkasan,Train,0.5810713879815772,0.5055885286399574,0.4061934855842084,-0.3620515613626476,-0.13443592003669497,-0.29185966875616604,-0.4289366920060435,1.0
2022-11-23,Makkasan,Train,0.5527806818598462,-0.17319982684190574,-0.22624580488326815,-0.3451501788928554,-0.04192855380207475,-0.24928765172291137,-0.2015674596287456,1.0
2022-11-24,Makkasan,Train,0.5894538194250531,-0.3416001982732187,-0.20085709430351356,-0.20350996580286762,0.31319784589286725,-0.08721523599981987,0.15121466254677293,1.0
2022-11-25,Makkasan,Train,0.7427824612452991,-0.3450581114442929,-0.14715020653864808,-0.022632033410460793,0.5342672778638077,0.0646498540018476,0.3430040880841154,1.0
2022-11-26,Makkasan,Train,-0.8149527153339652,-0.9571087427244243,-0.8030252298489751,0.1880055881150325,0.6944741045547059,0.2638171851515767,0.6358009642767629,0.0
2022-11-27,Makkasan,Train,-1.1387241298382202,-1.128621236009704,-1.1005288384373815,0.22035019456702795,0.5046122350390906,0.2799372910165078,0.5429896079288745,0.0
2022-11-28,Makkasan,Train,0.5346187470656485,0.610017506406398,0.6044207258799846,0.22412815064851088,0.4761217395693405,0.28585007116001493,0.49655334117814093,1.0
2022-11-29,Makkasan,Train,0.6058694143351934,0.5937653145023493,0.6288329475912872,0.21219776302277554,0.44753540395243013,0.27197059777051813,0.46693924428588296,1.0
2022-11-30,Makkasan,Train,0.566052864978683,0.5657562178166483,0.6213465329331543,0.2169036381418157,0.45966066188502785,0.24863067615140977,0.41470210074746694,1.0
2022-12-01,Makkasan,Train,0.5286811914598532,0.6020643061129273,0.5933538520375276,0.21942227552947072,0.46559717089429076,0.23468896297092878,0.38048850636525866,1.0
2022-12-02,Makkasan,Train,1.0249909865089863,0.7538666943230842,0.8944379198102582,0.2078895674912592,0.43813692370135643,0.22834050429053085,0.3648354947534994,1.0
2022-12-03,Makkasan,Train,-0.6277450797630042,-0.7883625799760039,-0.7187216908726104,0.2614437519445632,0.6569387347293649,0.24943979343420566,0.46417432609855686,0.0
2022-12-04,Makkasan,Train,-1.0126383902092708,-1.1089111309345812,-1.0696066909363982,0.29696979509675414,0.4712706511137228,0.2969909937462032,0.22313700990854135,0.0
2022-12-05,Makkasan,Train,-1.2054343134092158,0.5477750693270625,0.5318350533250452,0.32089685027948045,0.2868512341223712,0.29655531520931316,0.22680537681127197,0.0
2022-12-06,Makkasan,Train,0.5475416622076739,0.618316498016976,0.5067718390347746,-0.00930976722838876,1.0914074839390115,-0.02466424606060874,1.0160867407513625,1.0
2022-12-07,Makkasan,Train,0.5562733616279611,0.5788962878667302,0.548435364088731,-0.020378515747821662,1.0579817307859698,0.006331169849568423,1.1129070944813588,1.0
2022-12-08,Makkasan,Train,0.5339202111120256,0.5418966169362365,0.5601532305101561,-0.02223435382293614,1.0524543239899093,0.01479578142343154,1.1375894127876134,1.0
2022-12-09,Makkasan,Train,0.9069384103467014,1.0332660785458787,1.0047811619453455,-0.02124015485412493,1.0552673484095025,0.023135913415326306,1.1620086007761077,1.0
2022-12-10,Makkasan,Train,0.2157370842367543,-0.6030184340064274,-0.47004252570680904,-0.04364277161800661,0.9401780698707287,0.0035303792552749138,1.0653196846923096,0.0
2022-12-11,Makkasan,Train,0.1972258814657451,-0.9840804654588029,-1.0718851649627865,0.11642326236061716,0.7503876796330411,0.10859114643675653,0.9257702687648696,0.0
2022-12-12,Makkasan,Train,-0.6511460342093743,-1.1749572725020982,-1.1480512967020502,0.3460169442247799,-0.03287067571503025,0.35661671350915325,0.01057172382844697,0.0
2022-12-13,Makkasan,Train,0.7357971017090692,0.560569348060037,0.6688689911978233,0.4512031951250186,-1.019570107030955,0.4720092859940265,-1.0662446501686171,1.0
2022-12-14,Makkasan,Train,0.6704839900453198,0.5692141309877226,0.5927028594585595,0.4869280780709723,-0.9233442340098997,0.5484397493227352,-0.7335769701287527,1.0
2022-12-15,Makkasan,Train,0.6362557283177933,0.5470834866928477,0.6037697333010166,0.5086016155910587,-0.8760210658889347,0.5534811723924623,-0.7255567013211193,1.0
2022-12-16,Makkasan,Train,0.7371941736163152,0.916388613363571,0.902249830757875,0.5280216354485067,-0.8416008712471075,0.549560065560452,-0.7313632235929275,1.0
2022-12-17,Makkasan,Train,-0.37836774431959735,0.23206759680798913,0.07939521094223906,0.49580958885902005,-0.9681563952401099,0.5501202236793111,-0.7290392019836873,0.0
2022-12-18,Makkasan,Train,-0.4800047255717422,0.21374065700129594,0.22521754863108595,0.3830674257958155,-0.5877962172541883,0.4881916316499426,-0.485238871491121,0.0
2022-12-19,Makkasan,Train,0.38792619680482093,-0.6261864522526245,-0.5445811759986526,0.2545506390941379,-0.2338237918552881,0.33968749036142626,0.036847054844597195,1.0
2022-12-20,Makkasan,Train,0.4689563674250876,0.7469508679809358,1.068578434684216,0.4517334345750512,-0.8222178987447898,0.5176310527855114,-0.49471974463222057,1.0
2022-12-21,Makkasan,Train,0.2838443397149957,0.6822878916818484,0.6190680589067662,0.4010955670969277,-0.9511349317978223,0.4029231180014649,-0.899111967023013,1.0
2022-12-22,Makkasan,Train,0.3128335817903497,0.6484003426053214,0.5832634670635225,0.3277236831986518,-1.0948995505730812,0.35848390723868173,-0.9851985330971516,1.0
2022-12-23,Makkasan,Train,0.3963086282482968,0.7483340332493655,0.9051792973632313,0.26634846685736524,-1.2515296909000868,0.3217624305579508,-1.0636647086106226,1.0
2022-12-24,Makkasan,Train,-0.5645275759601238,-0.3561234335917303,-0.244473597094374,0.20165925395337522,-1.5301570290205058,0.24657676304892798,-1.4454850429689283,0.0
2022-12-25,Makkasan,Train,-0.9029682454904617,-0.4567487068699892,-0.5514165980778173,0.16633205059494616,-1.2998802807586778,0.2001458789746472,-1.1776137995844937,0.0
2022-12-26,Makkasan,Train,-0.03049683941534913,0.40254271614194664,0.3860127156361984,0.08606705384624498,-0.7286424114332579,0.16392232062179046,-0.9035992827335528,1.0
2022-12-27,Makkasan,Train,0.09838304402809224,0.4827663017108678,0.4686887731651428,0.006663696203847056,-0.8313343741248489,0.10130909089159516,-0.9697539034488764,1.0
2022-12-28,Makkasan,Train,-0.3640477572703261,0.29949690364393583,0.38666370821516644,-0.06365931085674122,-1.0281014023948596,0.016787454734929163,-1.1280422775637584,1.0
2022-12-29,Makkasan,Train,-0.5089939676470963,0.3281975829638516,0.3912206562679429,-0.18660858333307542,-1.1020021453432005,-0.08192485376615533,-1.2732376316677605,1.0
2022-12-30,Makkasan,Train,-0.826827826545556,0.4108417077525247,0.5119797796665192,-0.34256526157394557,-1.2726084140775076,-0.1922760031813015,-1.512776687074956,0.0
2022-12-31,Makkasan,Train,-1.3594614911830847,-0.5404302056099846,-0.4872938290494628,-0.5746775808257637,-1.6323996362850506,-0.38745998770803536,-2.0578602482669144,0.0
2023-01-01,Makkasan,Train,-1.331520053038165,-0.8755019918870734,-0.7408554385575247,-0.7255307043600691,-0.9200355529033745,-0.46488628769249246,-1.6514345515132125,0.0
2023-01-02,Makkasan,Train,-1.366097582742503,-0.01171528175274114,0.05856344841526093,-0.8068561800088359,-0.5627422948523001,-0.5706316925748016,-0.9364354170844605,0.0
2023-01-03,Makkasan,Train,-0.14400893187908476,0.11588171425989642,0.026664812045825673,-1.0603106371244702,-0.5918596940971598,-0.8179726219463704,-0.7643668546748429,1.0
2023-01-04,Makkasan,Train,0.2625389931294945,-0.3419459895903261,-0.12957340690651029,-1.1063089094148078,-0.8982188760401206,-0.87019180658219,-1.006132588483297,1.0
2023-01-05,Makkasan,Train,0.3711613339178692,-0.48544938618990496,-0.18588426498724803,-0.9874027127449728,-0.20775181921349342,-0.8023504344093135,-0.6098551019375249,1.0
2023-01-06,Makkasan,Train,0.4015476479004692,-0.8001194847576562,-0.5087765841554089,-0.8203772859846699,0.45167981678371383,-0.6846549896580206,-0.018824465748638514,1.0
2023-01-07,Makkasan,Train,0.21154586851501636,-1.3274512433464698,-0.8922112131676001,-0.5872707677640404,0.8744299513633721,-0.47036338929911037,0.6263874679793079,0.0
2023-01-08,Makkasan,Train,-0.8917916702324938,-1.2997879379778763,-1.2938736343908972,-0.2891436369831504,0.48984001959066303,-0.31009592751456316,0.44373691767640383,0.0
2023-01-09,Makkasan,Train,0.9998436921785588,-1.3340212783715109,-1.234958805994287,-0.20569720353425278,0.021775979900926584,-0.21113465984954197,-0.10801052758331323,1.0
2023-01-10,Makkasan,Train,0.9729500579640737,-0.12409745981265226,-0.2464265748312782,0.24328305078094306,-0.5762840337333316,0.21402535236414402,-0.5324943922169497,1.0
2023-01-11,Makkasan,Train,0.809143376839483,0.27840363330038326,0.22521754863108595,0.4552462709315174,-0.3189732222978039,0.4279435139771492,-0.423322666773838,1.0
2023-01-12,Makkasan,Train,0.8053014290945566,0.3859447329207905,0.4296292184270588,0.5589743633441663,-0.19835805349252517,0.5481907901587977,-0.2714708897439956,1.0
2023-01-13,Makkasan,Train,0.8447687104742554,0.41602857750913597,0.6119071405381175,0.6413603178929986,-0.11540641627512302,0.6335215435982596,-0.1454609073996087,1.0
2023-01-14,Makkasan,Train,-0.5854836545688135,0.22791810100270013,-0.05405826774621457,0.7254695506544367,-0.048221340436346384,0.7096408079720466,0.01459624683071309,0.0
2023-01-15,Makkasan,Train,-0.8704863236469927,-0.8644366697396361,-0.7763345341112843,0.5742187475326068,0.5684492392755218,0.6471520578238189,0.3155572806763072,0.0
2023-01-16,Makkasan,Train,0.7350985657554462,1.0083691037141445,0.9885063474711439,0.5782618233391064,0.5384492973822151,0.6431064714098402,0.34811387897962354,1.0
2023-01-17,Makkasan,Train,0.8252097037728118,0.9817431722968732,0.872304172125344,0.5280216354485067,0.4039921889127702,0.6141649686021458,0.26838013615795886,1.0
2023-01-18,Makkasan,Train,0.9621227506829174,0.8195670445734937,0.8540763799142381,0.4999852245280276,0.3166293123574379,0.636197854610584,0.33195567024887235,1.0
2023-01-19,Makkasan,Train,0.7598965921090624,0.8157633400853121,0.8758846313096683,0.5290158344173179,0.40468863409744893,0.6659484747010752,0.41304380935084695,1.0
2023-01-20,Makkasan,Train,1.08192166672926,0.8548377589184505,1.00998910257709,0.5203994433542869,0.3844177999544312,0.6713633365167081,0.4257988505958328,1.0
2023-01-21,Makkasan,Train,-0.7189040217108043,-0.5611776846364297,-0.38085654238818395,0.565403516675813,0.5323793913591409,0.7128772771032295,0.5746581089844945,0.0
2023-01-22,Makkasan,Train,-0.7922502968412181,-0.8433433993960835,-0.7974917929277464,0.5400845829367509,0.6827649174839212,0.6976907681030625,0.6600516521096731,0.0
2023-01-23,Makkasan,Train,0.8276545796104922,0.7462592853467209,0.8371505728610684,0.5549312875376666,0.5805655276023315,0.7216530876320142,0.47852630835021603,1.0
2023-01-24,Makkasan,Train,0.9348798484916209,0.835473445160435,0.9875298586026917,0.5724954693200003,0.6168440559717684,0.7266322709107579,0.48761735561994574,1.0
2023-01-25,Makkasan,Train,1.0581714443060783,0.9710236414665432,1.009663606287606,0.5933073677337841,0.6691361738896966,0.7236447609435118,0.47982757040847523,1.0
2023-01-26,Makkasan,Train,0.9058906064162668,0.7708104688613477,0.9042028084947793,0.6115343488286582,0.7259083122178649,0.7098275273449992,0.44360081913032423,1.0
2023-01-27,Makkasan,Train,1.0993850655698347,1.0896300632343878,1.2270951276629403,0.6392393600928675,0.7818463998369625,0.7187278174557531,0.464572659698151,1.0
2023-01-28,Makkasan,Train,-0.42132770546741116,-0.6932699677714637,-0.460277637022288,0.6425533566555718,0.7928753717077653,0.7303044185788307,0.5142356087131033,0.0
2023-01-29,Makkasan,Train,-0.8547692646904755,-0.7658861443640217,-0.6721757214763937,0.6990238580840554,0.4566927120574044,0.7297442604599722,0.5176626942789048,0.0
2023-01-30,Makkasan,Train,0.9212583973959726,0.8378939843801869,0.863190276019791,0.6871597503895732,0.5479020113057342,0.6902219931849478,0.8196316971299886,1.0
2023-01-31,Makkasan,Train,1.0064797837379773,0.9440519187321645,0.9719060367074581,0.7049227719656695,0.584222131828895,0.6879191209185292,0.8153095226954498,1.0
2023-02-01,Makkasan,Train,0.9746963978481312,1.0661162536710833,0.9374034300221507,0.7185101578727575,0.6182192446003588,0.6908443910947911,0.8228057189542783,1.0
2023-02-02,Makkasan,Train,0.44241200118741403,0.9153512394122488,0.950748777890996,0.7026692543030304,0.5743817578105251,0.7057819409310205,0.8600793908253455,1.0
2023-02-03,Makkasan,Train,0.9055413384394554,1.106919629089759,1.2876374375069704,0.6147157855288546,0.4795108065942697,0.6770893972872627,0.8037007153727989,1.0
2023-02-04,Makkasan,Train,-0.5372846737688273,-0.39865576559594285,-0.46320710362764433,0.5779304236828358,0.35760121262790967,0.6429197520368878,0.6674032555349627,0.0
2023-02-05,Makkasan,Train,-0.7929488327948411,-0.8277827901262497,-0.8788658652987548,0.5559254865064779,0.4735892106522688,0.645533823258228,0.6529986388517162,0.0
2023-02-06,Makkasan,Train,0.869916004804683,0.9305660573649752,0.8511469133088818,0.5676570343384522,0.3885677452733571,0.6600979343485515,0.5378773623253988,1.0
2023-02-07,Makkasan,Train,0.8000624094423842,1.0149391387391855,0.9872043623132077,0.5579138844441012,0.3606466374674163,0.6571726641722896,0.5318603934008617,1.0
2023-02-08,Makkasan,Train,0.8957618350887335,0.9834721288824103,1.0155225394983187,0.5187424450729343,0.24004911485044778,0.6450981447213379,0.4983418375643217,1.0
2023-02-09,Makkasan,Train,0.5918986952627335,0.456486161610704,0.8006949884388567,0.5037631806095105,0.18802404551602647,0.6423595939180285,0.48973514998151074,1.0
2023-02-10,Makkasan,Train,1.0689987515872348,0.9150054480951414,1.1089399745802362,0.5321309911862603,0.21226626246439673,0.6571726641722896,0.5206485875347844,1.0
2023-02-11,Makkasan,Train,-0.3975774830442296,-0.5134584828756059,-0.4495362594693149,0.5631499990131739,0.323166207465934,0.6830644172217548,0.6233981301699487,0.0
2023-02-12,Makkasan,Train,-0.6965508711948686,-0.7665777269982365,-0.802699733559491,0.5896619715148091,0.17816956508746187,0.7041014665744446,0.5080266661953432,0.0
2023-02-13,Makkasan,Train,0.9205598614423497,0.8797347337501846,0.8358485877031323,0.6079552325409381,0.03998223947482488,0.724142679271386,0.34868917686843165,1.0
2023-02-14,Makkasan,Train,1.1168484644104093,0.8105764703287008,0.9240580821533053,0.6175658225727803,0.06759690211097202,0.7351591222756052,0.3701327002459715,1.0
2023-02-15,Makkasan,Train,0.7225249185902324,0.9053232912161336,1.0012007027610212,0.677681720220239,0.24946313301835113,0.7726274764481478,0.4741039143446746,1.0
2023-02-16,Makkasan,Train,0.9383725282597358,0.6044848453326792,0.8781631053360566,0.6448068743182109,0.18401497377810275,0.7350346426936368,0.3976275799651871,1.0
2023-02-17,Makkasan,Train,1.240140060224867,1.0768357845014134,1.244346431005594,0.7105565661222669,0.29136468950730104,0.7522128250053013,0.4356845025192636,1.0
2023-02-18,Makkasan,Train,-0.48873642499202957,-0.37514195603263834,-0.3395185136237117,0.7430337324367703,0.41130384061472874,0.7627313496816462,0.48049800562860456,0.0
2023-02-19,Makkasan,Train,-0.8180961271252686,-0.6711393234765889,-0.6978899283456322,0.7257346703794526,0.5105117368179045,0.7546401768536882,0.5262547595211089,0.0
2023-02-20,Makkasan,Train,0.9652661624742209,0.9298744747307603,0.8934614309418062,0.7026692543030304,0.6774037697994427,0.7510302689765996,0.5538930230475531,1.0
2023-02-21,Makkasan,Train,0.9970495483640669,1.1242091949451298,1.1200068484226933,0.7111530855035535,0.6970743471652864,0.7553870543454999,0.5625634959592055,1.0
2023-02-22,Makkasan,Train,0.8716623446887405,0.7338107979308539,0.8046009439126651,0.6884190690834011,0.6290249379352223,0.6530025981763427,0.36410991995805936,1.0
2023-02-23,Makkasan,Train,0.8105404487467289,0.9475098319032388,0.9680000812336498,0.716720599728897,0.6727944518293191,0.6702430202789905,0.4013215817980652,1.0
2023-02-24,Makkasan,Train,1.0138144112510186,1.2462735298840486,1.2993553039283956,0.6924621448899008,0.6250337338754131,0.6789565910167912,0.4270535452487381,1.0
2023-02-25,Makkasan,Train,-0.5624319680992549,-0.46539348979767464,-0.38183303125663604,0.6495127494372511,0.47044834393061175,0.6286668399014851,0.21387404651558392,0.0
2023-02-26,Makkasan,Train,-0.9958735273223192,-0.7914747018299706,-0.7167687131357062,0.6355276839426385,0.5507423144912109,0.5860948228682304,0.46948971761697794,0.0
2023-02-27,Makkasan,Train,0.8514048020336737,0.97413576332051,0.9162461712056885,0.6017911989343072,0.8045226794418918,0.5541035703023056,0.7035284302988628,1.0
2023-02-28,Makkasan,Train,0.9656154304510324,1.0056027731772852,0.5845654522214586,0.5801839413454749,0.7493143562639047,0.5346225157242226,0.6526618767916271,1.0
2023-03-01,Makkasan,Train,0.8901735474597496,0.8814636903357217,0.8947634160997423,0.5742187475326068,0.731237446154948,0.5930656794584709,0.7563370949934224,1.0
2023-03-02,Makkasan,Train,0.7686282915293496,0.8209502098419235,1.0135695617614144,0.577731583889073,0.7399906682947595,0.5896424909543349,0.7478329609020745,1.0
2023-03-03,Makkasan,Train,1.05153535274666,1.0222007563984412,1.0363543020252968,0.5697779921385825,0.7240429266590885,0.5493733461874994,0.6374068298319997,1.0
2023-03-04,Makkasan,Train,-0.5610348961920089,-0.5383554577073401,-0.6044724932637148,0.5769362247140245,0.747871354752018,0.5624437022942004,0.6866205443293385,0.0
2023-03-05,Makkasan,Train,-0.8631516961339514,-0.9674824822376469,-0.8840738059304993,0.5772013444390404,0.746451390578623,0.5738958238353096,0.6193117083176288,0.0
2023-03-06,Makkasan,Train,-1.106591475971563,0.8614077939434914,0.8143658325971861,0.6023877183155947,0.5556862530042728,0.5744559819541687,0.6149620649477991,0.0
2023-03-07,Makkasan,Train,0.7850438864394899,0.9744815546376174,0.8902064680469658,0.2308224237051743,1.383154426248358,0.237738712729159,1.3081043697213122,1.0
2023-03-08,Makkasan,Train,0.7340507618250117,0.8997906301424149,0.8768611201781205,0.1965556992468104,1.2641428744713248,0.235186881298803,1.299062556354132,1.0
2023-03-09,Makkasan,Train,0.6886459248395175,0.7794552517890332,0.8029734624652449,0.16692856997623273,1.1645862610921909,0.2178842194051701,1.2412739019152368,1.0
2023-03-10,Makkasan,Train,0.7162380950076255,1.0595462186460425,1.1047085228169438,0.1517504657190462,1.117825089191557,0.21751078065926427,1.2400633611737226,1.0
2023-03-11,Makkasan,Train,-0.04796023825592384,-0.5369722924389103,-0.5445811759986526,0.08812173171512136,0.8545714649961195,0.1578850608963142,0.9884872249581089,0.0
2023-03-12,Makkasan,Train,-0.6577821257687928,-0.8360817817368277,-0.881144339325143,0.1854869507273775,0.6445488474700046,0.2249173157863948,0.7954751729153353,0.0
2023-03-13,Makkasan,Train,0.6435903558308347,-1.0770983297606986,-0.9465690935114337,0.22445955030478157,0.44360207470088936,0.2536720992211368,0.6311514656848073,1.0
2023-03-14,Makkasan,Train,0.6104098980337428,0.7957074436930819,0.8768611201781205,0.5565882858190192,-0.7267042141937645,0.5680452834827866,-0.2748245089301339,1.0
2023-03-15,Makkasan,Train,0.6809620293496647,0.7452219113953987,0.7863731517015592,0.5234483201919745,-0.8102464118526981,0.507734926019009,-0.4159642941771473,1.0
2023-03-16,Makkasan,Train,0.6813112973264761,0.7002690401714343,0.8010204847283408,0.5133737706413536,-0.8383981694819844,0.4871957949941934,-0.4725057396825186,1.0
2023-03-17,Makkasan,Train,0.8653755211061336,0.7275865542229204,0.7928830774912399,0.5119818920850178,-0.8420925968284091,0.4750590357522567,-0.5111099852067028,1.0
2023-03-18,Makkasan,Train,-0.4869900851079721,-0.029004847608112082,-0.19402167222434885,0.5402834227305136,-0.745367319704887,0.5178177721584647,-0.33680114201743,0.0
2023-03-19,Makkasan,Train,-0.7719927541861513,-0.6327564872776654,-0.7307650535835196,0.45696954914412397,-0.33744822540592767,0.4687728168628437,-0.08692599145217705,0.0
2023-03-20,Makkasan,Train,0.8014594813496301,0.6556619602645772,0.6975126646724181,0.43529601162403675,-0.17784117893185059,0.4555157413831903,0.015951729688028066,1.0
2023-03-21,Makkasan,Train,0.7612936640163083,0.6228117851393724,0.5614552156680923,0.4652545405508851,-0.09728014214500966,0.4613662817357132,0.030399403149744566,1.0
2023-03-22,Makkasan,Train,0.7071571276105266,0.6926616311950711,0.6789593761718282,0.4938874708526516,-0.033118680144928726,0.4842705248179323,0.07068777188022501,1.0
2023-03-23,Makkasan,Train,0.7232234545438554,0.6930074225121785,0.7375487082789542,0.49885846569670766,-0.022243423327146118,0.48937418767864355,0.08168123371999596,1.0
2023-03-24,Makkasan,Train,0.8252097037728118,0.8752394466277882,1.0164990283667708,0.506812057447199,-0.004737056352181186,0.49105466203521947,0.08582528203785772,1.0
2023-03-25,Makkasan,Train,-0.5439207653282456,-0.4636645332121376,-0.45051274833776705,0.4991898653529783,-0.028715862332181867,0.4705155310104039,0.002879063950415227,0.0
2023-03-26,Makkasan,Train,-0.9403399190092916,-0.7458302479717913,-0.8000957632436188,0.48838623655856217,0.03346565361483462,0.4619264398545716,0.051461879659674206,0.0
2023-03-27,Makkasan,Train,0.688296656862706,0.8119596355971306,0.7281093158839173,0.45643930969409136,0.275138177709536,0.4479847266740906,0.16171800076974926,1.0
2023-03-28,Makkasan,Train,0.8287023835409266,0.7721936341297774,0.6812378501982165,0.4349646119677669,0.2198040744761579,0.44449929837897034,0.1530602389285792,1.0
2023-03-29,Makkasan,Train,0.7571024482945703,0.7185959799781275,0.705650071909519,0.44775663869980553,0.2570482053195249,0.48165645359659215,0.25556578913988975,1.0
2023-03-30,Makkasan,Train,0.9020486586713404,0.7345023805650688,0.7463371080950232,0.45723466886914066,0.28030153402644903,0.4899965855884869,0.27458999001893597,1.0
2023-03-31,Makkasan,Train,1.115102124526352,0.835473445160435,0.9090852528370398,0.4911699936712339,0.37539492028744914,0.5246019093757519,0.3727606250408785,1.0
2023-04-01,Makkasan,Train,0.07952257328027156,-0.5200285179006469,-0.4954312362865636,0.5461823366121269,0.5637598559354318,0.5894557715813823,0.6292076172281517,0.0
