Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,pm25_filled,temperature_max,Is_Long_Holiday,day_sin,day_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2022-10-27,Makkasan,Train,11461.0,50.0,57.0,30.3,0,0.43388373911755823,-0.900968867902419,10657.0,11506.0,9156.142857142857,2166.1144497749533,9997.0,2397.254540788967,1.0
2022-10-28,Makkasan,Train,11965.0,504.0,65.0,30.6,0,-0.433883739117558,-0.9009688679024191,11343.0,12697.0,9108.285714285714,2130.842142932056,9990.57142857143,2392.5893126584856,1.0
2022-10-29,Makkasan,Train,8147.0,-3818.0,66.0,31.5,0,-0.9749279121818236,-0.2225209339563146,8448.0,9185.0,9016.714285714286,2030.1974217865143,9886.0,2267.3026558740057,0.0
2022-10-30,Makkasan,Train,7218.0,-929.0,72.0,33.0,0,-0.7818314824680299,0.6234898018587334,6932.0,7512.0,8836.57142857143,2141.9410089249245,9737.714285714286,2353.1102619218445,0.0
2022-10-31,Makkasan,Train,11563.0,4345.0,87.0,32.9,0,0.0,1.0,5692.0,6248.0,8766.0,2221.799495904173,9695.714285714286,2401.581958785061,1.0
2022-11-01,Makkasan,Train,11793.0,230.0,90.0,31.1,0,0.7818314824680298,0.6234898018587336,10522.0,11420.0,9451.857142857143,1819.2769102559719,10455.0,1922.2380185606537,1.0
2022-11-02,Makkasan,Train,11674.0,-119.0,76.0,32.3,0,0.9749279121818236,-0.22252093395631434,10499.0,11411.0,9473.57142857143,1835.0176072854608,10508.285714285714,1958.2788969131097,1.0
2022-11-03,Makkasan,Train,11523.0,-151.0,88.0,32.3,0,0.43388373911755823,-0.900968867902419,10322.0,11461.0,9523.57142857143,1872.0104039190037,10545.857142857143,1980.8774510783005,1.0
2022-11-04,Makkasan,Train,12550.0,1027.0,82.0,32.0,0,-0.433883739117558,-0.9009688679024191,10702.0,11965.0,9520.285714285714,1870.3949417423255,10554.714285714286,1985.7838682567044,1.0
2022-11-05,Makkasan,Train,8640.0,-3910.0,105.0,31.2,0,-0.9749279121818236,-0.2225209339563146,7187.0,8147.0,9642.0,1984.3600143791214,10638.285714285714,2065.728097167815,0.0
2022-11-06,Makkasan,Train,6623.0,-2017.0,97.0,32.6,0,-0.7818314824680299,0.6234898018587334,6438.0,7218.0,9692.142857142857,1915.2153428593479,10708.714285714286,1972.955288755567,0.0
2022-11-07,Makkasan,Train,11357.0,4734.0,102.0,33.2,0,0.0,1.0,10493.0,11563.0,9630.57142857143,2040.1222885849252,10623.714285714286,2153.0101187473692,1.0
2022-11-08,Makkasan,Train,12487.0,1130.0,112.0,33.0,0,0.7818314824680298,0.6234898018587336,10674.0,11793.0,9605.142857142857,2028.6582945854918,10594.285714285714,2139.396465850878,1.0
2022-11-09,Makkasan,Train,11608.0,-879.0,105.0,32.7,0,0.9749279121818236,-0.22252093395631434,10849.0,11674.0,9723.0,2122.8806686512958,10693.42857142857,2218.8116081319167,1.0
2022-11-10,Makkasan,Train,10135.0,-1473.0,91.0,33.4,0,0.43388373911755823,-0.900968867902419,10299.0,11523.0,9706.285714285714,2112.9751311271853,10684.0,2214.085514759233,1.0
2022-11-11,Makkasan,Train,11699.0,1564.0,85.0,33.3,0,-0.433883739117558,-0.9009688679024191,11554.0,12550.0,9779.142857142857,2145.3630173447373,10485.714285714286,2188.428181312307,1.0
2022-11-12,Makkasan,Train,10974.0,-725.0,78.0,34.8,0,-0.9749279121818236,-0.2225209339563146,7538.0,8640.0,9751.857142857143,2120.0931134089014,10364.142857142857,2075.356871204837,0.0
2022-11-13,Makkasan,Train,8007.0,-2967.0,74.0,34.6,0,-0.7818314824680299,0.6234898018587334,6007.0,6623.0,10096.42857142857,1883.0719456199731,10697.57142857143,1934.9277210568557,0.0
2022-11-14,Makkasan,Train,11110.0,3103.0,51.0,33.2,0,0.0,1.0,10315.0,11357.0,10332.857142857143,1296.6294033083805,10895.285714285714,1462.1375578567267,1.0
2022-11-15,Makkasan,Train,11253.0,143.0,53.0,33.3,0,0.7818314824680298,0.6234898018587336,11499.0,12487.0,10372.42857142857,1300.215476647745,10860.0,1452.0837900525328,1.0
2022-11-16,Makkasan,Train,9310.0,-1943.0,70.0,32.3,0,0.9749279121818236,-0.22252093395631434,10732.0,11608.0,10263.714285714286,1219.6385686322303,10683.714285714286,1287.1847464247562,1.0
2022-11-17,Makkasan,Train,9388.0,78.0,74.0,33.3,0,0.43388373911755823,-0.900968867902419,10809.0,10135.0,9984.142857142857,1314.9757194933989,10355.42857142857,1305.0832485762255,1.0
2022-11-18,Makkasan,Train,9553.0,165.0,69.0,32.6,0,-0.433883739117558,-0.9009688679024191,11363.0,11699.0,9624.0,1394.2475868128213,10248.714285714286,1355.671262300916,1.0
2022-11-19,Makkasan,Train,7538.0,-2015.0,81.0,32.9,0,-0.9749279121818236,-0.2225209339563146,9950.0,10974.0,9183.285714285714,1230.9582600946649,9942.142857142857,1207.604712998888,0.0
2022-11-20,Makkasan,Train,6624.0,-914.0,57.0,33.1,0,-0.7818314824680299,0.6234898018587334,7662.0,8007.0,8691.57142857143,1525.798791578039,9451.285714285714,1401.0973930322916,0.0
2022-11-21,Makkasan,Train,11862.0,5238.0,59.0,32.0,0,0.0,1.0,10592.0,11110.0,8455.857142857143,1811.975388774324,9253.714285714286,1703.5641768838302,1.0
2022-11-22,Makkasan,Train,11937.0,75.0,69.0,34.3,0,0.7818314824680298,0.6234898018587336,10738.0,11253.0,8519.857142857143,1905.4983974953104,9361.142857142857,1856.9399944147685,1.0
2022-11-23,Makkasan,Train,11914.0,-23.0,79.0,32.5,0,0.9749279121818236,-0.22252093395631434,8775.0,9310.0,8556.285714285714,1956.7206166002914,9458.857142857143,1986.5563528017829,1.0
2022-11-24,Makkasan,Train,11828.0,-86.0,60.0,29.5,0,0.43388373911755823,-0.900968867902419,8288.0,9388.0,8861.57142857143,2153.357522346828,9830.857142857143,2187.666826291683,1.0
2022-11-25,Makkasan,Train,12753.0,925.0,42.0,31.8,0,-0.433883739117558,-0.9009688679024191,8278.0,9553.0,9251.42857142857,2275.7657947119683,10179.42857142857,2297.000207309729,1.0
2022-11-26,Makkasan,Train,7797.0,-4956.0,51.0,29.6,0,-0.9749279121818236,-0.2225209339563146,6508.0,7538.0,9705.42857142857,2364.47385670632,10636.57142857143,2463.9148968760283,0.0
2022-11-27,Makkasan,Train,6719.0,-1078.0,63.0,30.9,0,-0.7818314824680299,0.6234898018587334,6012.0,6624.0,9775.142857142857,2259.345512058123,10673.57142857143,2411.0059350917427,0.0
2022-11-28,Makkasan,Train,11639.0,4920.0,62.0,32.1,0,0.0,1.0,11040.0,11862.0,9783.285714285714,2243.570050483963,10687.142857142857,2384.5340165723087,1.0
2022-11-29,Makkasan,Train,11562.0,-77.0,80.0,33.2,0,0.7818314824680298,0.6234898018587336,10993.0,11937.0,9757.57142857143,2227.74152129782,10655.285714285714,2367.651910950713,1.0
2022-11-30,Makkasan,Train,11690.0,128.0,94.0,33.6,0,0.9749279121818236,-0.22252093395631434,10912.0,11914.0,9767.714285714286,2234.4553933256184,10601.714285714286,2337.8730871089992,1.0
2022-12-01,Makkasan,Train,11726.0,36.0,78.0,32.7,0,0.43388373911755823,-0.900968867902419,11017.0,11828.0,9773.142857142857,2237.742495505351,10569.714285714286,2318.368946356158,1.0
2022-12-02,Makkasan,Train,13092.0,1366.0,76.0,32.5,0,-0.433883739117558,-0.9009688679024191,11456.0,12753.0,9748.285714285714,2222.537492318621,10555.142857142857,2309.445635397624,1.0
2022-12-03,Makkasan,Train,8561.0,-4531.0,67.0,32.1,1,-0.9749279121818236,-0.2225209339563146,6996.0,7797.0,9863.714285714286,2343.69016114089,10603.57142857143,2366.0757142818316,0.0
2022-12-04,Makkasan,Train,6712.0,-1849.0,67.0,32.4,1,-0.7818314824680299,0.6234898018587334,6069.0,6719.0,9940.285714285714,2240.883956112396,10712.714285714286,2228.667592552831,0.0
2022-12-05,Makkasan,Train,6478.0,-234.0,65.0,32.1,1,0.0,1.0,10860.0,11639.0,9991.857142857143,2138.7691498126937,10711.714285714286,2230.758818151774,0.0
2022-12-06,Makkasan,Train,12060.0,5582.0,58.0,32.2,0,0.7818314824680298,0.6234898018587336,11064.0,11562.0,9280.142857142857,2584.2596895159713,9974.42857142857,2680.7043761632763,1.0
2022-12-07,Makkasan,Train,11826.0,-234.0,78.0,32.8,0,0.9749279121818236,-0.22252093395631434,10950.0,11690.0,9256.285714285714,2565.7515282587183,10045.57142857143,2735.898746734049,1.0
2022-12-08,Makkasan,Train,11860.0,34.0,96.0,33.1,0,0.43388373911755823,-0.900968867902419,10843.0,11726.0,9252.285714285714,2562.6909499122103,10065.0,2749.9693937690754,1.0
2022-12-09,Makkasan,Train,12777.0,917.0,89.0,31.8,0,-0.433883739117558,-0.9009688679024191,12264.0,13092.0,9254.42857142857,2564.2485486098385,10084.142857142857,2763.8900381269027,1.0
2022-12-10,Makkasan,Train,10249.0,-2528.0,79.0,33.2,1,-0.9749279121818236,-0.2225209339563146,7532.0,8561.0,9206.142857142857,2500.5225073019947,10039.142857142857,2708.770596203586,0.0
2022-12-11,Makkasan,Train,10697.0,448.0,74.0,33.1,1,-0.7818314824680299,0.6234898018587334,6430.0,6712.0,9551.142857142857,2395.433741418003,10280.285714285714,2629.217672888375,0.0
2022-12-12,Makkasan,Train,8332.0,-2365.0,87.0,32.1,1,0.0,1.0,5878.0,6478.0,10046.0,1961.7360508828335,10849.57142857143,2107.4905185348484,0.0
2022-12-13,Makkasan,Train,13288.0,4956.0,85.0,29.5,0,0.7818314824680298,0.6234898018587336,10897.0,12060.0,10272.714285714286,1415.3910783815,11114.42857142857,1493.6299025241458,1.0
2022-12-14,Makkasan,Train,11907.0,-1381.0,101.0,29.6,0,0.9749279121818236,-0.22252093395631434,10922.0,11826.0,10349.714285714286,1468.672270486264,11289.857142857143,1683.2737377475125,1.0
2022-12-15,Makkasan,Train,11797.0,-110.0,109.0,29.9,0,0.43388373911755823,-0.900968867902419,10858.0,11860.0,10396.42857142857,1494.8755641795046,11301.42857142857,1687.8458516842186,1.0
2022-12-16,Makkasan,Train,12786.0,989.0,138.0,31.3,0,-0.433883739117558,-0.9009688679024191,11926.0,12777.0,10438.285714285714,1513.9343572610003,11292.42857142857,1684.5357280412977,1.0
2022-12-17,Makkasan,Train,9254.0,-3532.0,110.0,32.6,0,-0.9749279121818236,-0.2225209339563146,9947.0,10249.0,10368.857142857143,1443.859345477893,11293.714285714286,1685.860582836526,0.0
2022-12-18,Makkasan,Train,8311.0,-943.0,76.0,28.2,0,-0.7818314824680299,0.6234898018587334,9894.0,10697.0,10125.857142857143,1654.4684371494823,11151.57142857143,1824.8438158869808,0.0
2022-12-19,Makkasan,Train,11191.0,2880.0,91.0,27.3,0,0.0,1.0,7465.0,8332.0,9848.857142857143,1850.4663762208304,10810.714285714286,2122.46929418588,1.0
2022-12-20,Makkasan,Train,11445.0,254.0,103.0,29.9,0,0.7818314824680298,0.6234898018587336,11436.0,13288.0,10273.857142857143,1524.6668957044953,11219.142857142857,1819.4390553658238,1.0
2022-12-21,Makkasan,Train,11193.0,-252.0,124.0,31.5,0,0.9749279121818236,-0.22252093395631434,11249.0,11907.0,10164.714285714286,1453.284293624368,10955.857142857143,1588.9072165665136,1.0
2022-12-22,Makkasan,Train,11207.0,14.0,117.0,31.6,0,0.43388373911755823,-0.900968867902419,11151.0,11797.0,10006.57142857143,1373.6804404158172,10853.857142857143,1539.8318553845886,1.0
2022-12-23,Makkasan,Train,11578.0,371.0,112.0,32.1,0,-0.433883739117558,-0.9009688679024191,11440.0,12786.0,9874.285714285714,1286.9528240882078,10769.57142857143,1495.1006495821455,1.0
2022-12-24,Makkasan,Train,8508.0,-3070.0,102.0,30.7,0,-0.9749279121818236,-0.2225209339563146,8246.0,9254.0,9734.857142857143,1132.6741850699395,10597.0,1277.4363650165385,0.0
2022-12-25,Makkasan,Train,7729.0,-779.0,88.0,29.7,0,-0.7818314824680299,0.6234898018587334,7955.0,8311.0,9658.714285714286,1260.1806370894933,10490.42857142857,1430.141701270991,0.0
2022-12-26,Makkasan,Train,10185.0,2456.0,91.0,30.4,0,0.0,1.0,10440.0,11191.0,9485.714285714286,1576.4805437308603,10407.285714285714,1586.3491328924313,1.0
2022-12-27,Makkasan,Train,10087.0,-98.0,100.0,30.2,0,0.7818314824680298,0.6234898018587336,10672.0,11445.0,9314.57142857143,1519.6190155367883,10263.57142857143,1548.636374055451,1.0
2022-12-28,Makkasan,Train,9607.0,-480.0,122.0,31.0,0,0.9749279121818236,-0.22252093395631434,10142.0,11193.0,9163.0,1410.6672180213325,10069.57142857143,1458.400934487591,1.0
2022-12-29,Makkasan,Train,9434.0,-173.0,115.0,31.5,0,0.43388373911755823,-0.900968867902419,10225.0,11207.0,8898.0,1369.7476653262504,9843.0,1375.6294316905712,1.0
2022-12-30,Makkasan,Train,8442.0,-992.0,85.0,30.8,1,-0.433883739117558,-0.9009688679024191,10464.0,11578.0,8561.857142857143,1275.281332173621,9589.714285714286,1239.0754233548066,0.0
2022-12-31,Makkasan,Train,7264.0,-1178.0,91.0,29.6,1,-0.9749279121818236,-0.2225209339563146,7713.0,8508.0,8061.571428571428,1076.0614693010511,9141.714285714286,928.3396853676766,0.0
2023-01-01,Makkasan,Train,6030.0,-1234.0,86.0,30.2,1,-0.7818314824680299,0.6234898018587334,6744.0,7729.0,7736.428571428572,1470.504319062343,8964.0,1160.030746718947,0.0
2023-01-02,Makkasan,Train,6211.0,181.0,103.0,30.4,1,0.0,1.0,9242.0,10185.0,7561.142857142857,1668.3410351375594,8721.285714285714,1567.6302406589878,0.0
2023-01-03,Makkasan,Train,9248.0,3037.0,98.0,30.4,0,0.7818314824680298,0.6234898018587336,9611.0,10087.0,7014.857142857143,1652.2184509089184,8153.571428571428,1665.721350961079,1.0
2023-01-04,Makkasan,Train,10697.0,1449.0,78.0,31.8,0,0.9749279121818236,-0.22252093395631434,8287.0,9607.0,6915.714285714285,1482.5844230358787,8033.714285714285,1527.8979802641343,1.0
2023-01-05,Makkasan,Train,11325.0,628.0,82.0,31.2,0,0.43388373911755823,-0.900968867902419,7872.0,9434.0,7172.0,1864.9026784258897,8189.428571428572,1753.8038523110092,1.0
2023-01-06,Makkasan,Train,11885.0,560.0,63.0,30.6,0,-0.433883739117558,-0.9009688679024191,6962.0,8442.0,7532.0,2230.036322574154,8459.57142857143,2090.7326353173275,1.0
2023-01-07,Makkasan,Train,9839.0,-2046.0,69.0,28.3,0,-0.9749279121818236,-0.2225209339563146,5437.0,7264.0,8034.428571428572,2464.1171412321983,8951.42857142857,2458.5485458662265,0.0
2023-01-08,Makkasan,Train,7620.0,-2219.0,86.0,29.7,0,-0.7818314824680299,0.6234898018587334,5517.0,6030.0,8677.0,2251.165994175771,9319.285714285714,2354.424962652641,0.0
2023-01-09,Makkasan,Train,13042.0,5422.0,107.0,31.8,0,0.0,1.0,5418.0,6211.0,8856.857142857143,1991.9944300935847,9546.42857142857,2039.8903448586655,1.0
2023-01-10,Makkasan,Train,12685.0,-357.0,97.0,31.5,0,0.7818314824680298,0.6234898018587336,8917.0,9248.0,9824.57142857143,1660.8428439744102,10522.285714285714,1797.9048653257194,1.0
2023-01-11,Makkasan,Train,12629.0,-56.0,64.0,28.1,0,0.9749279121818236,-0.22252093395631434,10081.0,10697.0,10281.42857142857,1803.3183169870501,11013.285714285714,1860.1403812871831,1.0
2023-01-12,Makkasan,Train,12696.0,67.0,75.0,31.4,0,0.43388373911755823,-0.900968867902419,10392.0,11325.0,10505.0,1870.10409692439,11289.285714285714,1946.7065105185288,1.0
2023-01-13,Makkasan,Train,13108.0,412.0,71.0,31.1,0,-0.433883739117558,-0.9009688679024191,10479.0,11885.0,10682.57142857143,1916.0352168947747,11485.142857142857,2018.5410101169107,1.0
2023-01-14,Makkasan,Train,8835.0,-4273.0,67.0,32.2,0,-0.9749279121818236,-0.2225209339563146,9935.0,9839.0,10863.857142857143,1953.2362400702748,11659.857142857143,2109.7847780102593,0.0
2023-01-15,Makkasan,Train,7555.0,-1280.0,74.0,33.4,0,-0.7818314824680299,0.6234898018587334,6776.0,7620.0,10537.857142857143,2294.692675760859,11516.42857142857,2281.3536082147098,0.0
2023-01-16,Makkasan,Train,12577.0,5022.0,81.0,31.9,0,0.0,1.0,12192.0,13042.0,10546.57142857143,2278.0814191729423,11507.142857142857,2299.913145357986,1.0
2023-01-17,Makkasan,Train,13039.0,462.0,90.0,32.0,0,0.7818314824680298,0.6234898018587336,12115.0,12685.0,10438.285714285714,2203.6312240092775,11440.714285714286,2254.459337571182,1.0
2023-01-18,Makkasan,Train,13107.0,68.0,78.0,32.0,0,0.9749279121818236,-0.22252093395631434,11646.0,12629.0,10377.857142857143,2155.2575583575153,11491.285714285714,2290.701836722076,1.0
2023-01-19,Makkasan,Train,12783.0,-324.0,78.0,32.1,0,0.43388373911755823,-0.900968867902419,11635.0,12696.0,10440.42857142857,2204.016852411601,11559.57142857143,2336.927745077771,1.0
2023-01-20,Makkasan,Train,13775.0,992.0,82.0,32.1,0,-0.433883739117558,-0.9009688679024191,11748.0,13108.0,10421.857142857143,2192.7926964316225,11572.0,2344.1990103231396,1.0
2023-01-21,Makkasan,Train,8591.0,-5184.0,74.0,32.8,0,-0.9749279121818236,-0.2225209339563146,7653.0,8835.0,10518.857142857143,2274.720453782662,11667.285714285714,2429.0591947148096,0.0
2023-01-22,Makkasan,Train,7940.0,-651.0,81.0,33.2,0,-0.7818314824680299,0.6234898018587334,6837.0,7555.0,10464.285714285714,2357.990367119558,11632.42857142857,2477.73948436492,0.0
2023-01-23,Makkasan,Train,12657.0,4717.0,124.0,34.3,0,0.0,1.0,11434.0,12577.0,10496.285714285714,2301.4015812315965,11687.42857142857,2374.2573475470053,1.0
2023-01-24,Makkasan,Train,12991.0,334.0,113.0,33.6,0,0.7818314824680298,0.6234898018587336,11692.0,13039.0,10534.142857142857,2321.4893515852846,11698.857142857143,2379.4398800678136,1.0
2023-01-25,Makkasan,Train,12885.0,-106.0,74.0,29.1,0,0.9749279121818236,-0.22252093395631434,12084.0,13107.0,10579.0,2350.444000609258,11692.0,2374.999157894585,1.0
2023-01-26,Makkasan,Train,12926.0,41.0,117.0,31.8,0,0.43388373911755823,-0.900968867902419,11505.0,12783.0,10618.285714285714,2381.879280056393,11660.285714285714,2354.347376966398,1.0
2023-01-27,Makkasan,Train,13961.0,1035.0,121.0,32.3,0,-0.433883739117558,-0.9009688679024191,12427.0,13775.0,10678.0,2412.852737597839,11680.714285714286,2366.302792282064,1.0
2023-01-28,Makkasan,Train,8582.0,-5379.0,79.0,30.1,0,-0.9749279121818236,-0.2225209339563146,7271.0,8591.0,10685.142857142857,2418.9595854810245,11707.285714285714,2394.6141452772495,0.0
2023-01-29,Makkasan,Train,7305.0,-1277.0,96.0,28.8,0,-0.7818314824680299,0.6234898018587334,7061.0,7940.0,10806.857142857143,2232.812010938344,11706.0,2396.567823645582,0.0
2023-01-30,Makkasan,Train,12620.0,5315.0,116.0,28.0,0,0.0,1.0,11699.0,12657.0,10781.285714285714,2283.3154778585954,11615.285714285714,2568.711266652708,1.0
2023-01-31,Makkasan,Train,13038.0,418.0,167.0,31.3,0,0.7818314824680298,0.6234898018587336,12006.0,12991.0,10819.57142857143,2303.4262781881416,11610.0,2566.2473250513717,1.0
2023-02-01,Makkasan,Train,13125.0,87.0,182.0,33.9,0,0.9749279121818236,-0.22252093395631434,12359.0,12885.0,10848.857142857143,2322.2508067656827,11616.714285714286,2570.520680996082,1.0
2023-02-02,Makkasan,Train,12465.0,-660.0,174.0,35.0,0,0.43388373911755823,-0.900968867902419,11923.0,12926.0,10814.714285714286,2297.9775683765843,11651.0,2591.7692798549774,1.0
2023-02-03,Makkasan,Train,13412.0,947.0,121.0,32.0,0,-0.433883739117558,-0.9009688679024191,12477.0,13961.0,10625.142857142857,2245.446609516809,11585.142857142857,2559.6294932777146,1.0
