Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-30,Ladkrabang,Train,-0.5901456013611186,-0.2738998635635246,-0.6545626845645784,-0.004700347673737955,0,-0.7818314824680299,0.6234898018587334,0.5000000000000001,-1.0624229060604056,-0.9923292961085062,-0.20023786120890955,0.9498794825034015,-0.1638519155875446,1.029981623898333,0.0
2022-10-31,Ladkrabang,Train,1.8155870727677226,0.24647204573430412,-0.6545626845645784,-0.19416051544587615,0,0.0,1.0,0.5000000000000001,-1.4046229581273737,-1.421628806839065,-0.18168244343235898,0.8500697314495007,-0.1512640414282259,0.9647391960629598,1.0
2022-11-01,Ladkrabang,Train,0.002199773442960718,0.35054642759386984,-0.6545626845645784,-0.5730808509901542,0,0.7818314824680298,0.6234898018587336,0.8660254037844384,0.36913888380926907,0.47252064731619653,0.19075129908269142,-0.2911648683457797,0.23905688731190183,-0.20622185688463682,1.0
2022-11-02,Ladkrabang,Train,-0.015677853563198618,-0.13513402108410358,-0.6545626845645784,-0.4309857251610497,0,0.9749279121818236,-0.22252093395631434,0.8660254037844384,0.3566861890470068,0.41507555149562,0.22682075914833374,-0.2050334954262777,0.304417003139138,0.014839374591682209,1.0
2022-11-03,Ladkrabang,Train,-0.027000350667099528,0.2811635063541594,-0.6545626845645784,-0.24152555738891152,0,0.43388373911755823,-0.900968867902419,0.8660254037844384,0.4040064291436035,0.404817498670517,0.2631742307105554,-0.13113282048974975,0.34130915740606593,0.08724238777042413,1.0
2022-11-04,Ladkrabang,Train,0.8436400845328601,0.0730147426350279,-0.6545626845645784,-0.2888905993319469,0,-0.433883739117558,-0.9009688679024191,0.8660254037844384,0.818432110831693,0.799752532436981,0.28665251442782297,-0.085777084001579,0.3610624368560747,0.11417404472146922,1.0
2022-11-05,Ladkrabang,Train,-1.4011939465405472,0.8709183368916985,-0.6545626845645784,-0.24152555738891152,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844384,-0.4736594977006437,-0.48558148654842,0.3657970514747421,0.35799612683380916,0.5659542962493055,1.4064972700062732,0.0
2022-11-06,Ladkrabang,Train,-1.098466129236249,0.5933866519328566,-0.488488400343587,0.13739477815536483,0,-0.7818314824680299,0.6234898018587334,0.8660254037844384,-0.964793779124269,-0.925651952745337,0.4683252017400703,-0.030857213358066182,0.656199670991503,1.0276856288389973,0.0
2022-11-07,Ladkrabang,Train,1.5861575261886778,0.7668439550321328,-0.4608093529734218,-0.09943043155980873,0,0.0,1.0,0.8660254037844384,0.5549330896622227,0.6458817400604365,0.4900994164778594,-0.24697617954086654,0.643127647826055,1.14228942677561,1.0
2022-11-08,Ladkrabang,Train,0.35498494636450495,1.1137585612306853,-0.6545626845645784,0.3268549459275064,0,0.7818314824680298,0.6234898018587336,0.8660254037844384,0.5589179519861466,0.8187299301634214,0.475425489154567,-0.2640077673799456,0.6150470054706507,1.1277979184902711,1.0
2022-11-09,Ladkrabang,Train,-0.3922998624929553,0.8709183368916985,-0.6545626845645784,-0.004700347673737955,0,0.9749279121818236,-0.22252093395631434,0.8660254037844384,0.5479595805953558,0.6104914578138314,0.5167964971563654,-0.17005118166004132,0.6430308180248296,1.1953391908858462,1.0
2022-11-10,Ladkrabang,Train,-0.000779831058065838,0.3852378882137251,-0.6545626845645784,0.611045197585712,0,0.43388373911755823,-0.900968867902419,0.8660254037844384,0.5275371611852456,0.5094496374865672,0.4983357498786747,-0.18588142765056725,0.624052176984625,1.187287052571489,1.0
2022-11-11,Ladkrabang,Train,0.5194591148211708,0.17708912449459363,-0.6545626845645784,0.5636801556426799,0,-0.433883739117558,-0.9009688679024191,0.8660254037844384,1.2348502236817445,1.8850545213328742,0.48404050455082265,-0.19850659656983094,0.6590077352270434,1.209435029502053,1.0
2022-11-12,Ladkrabang,Train,-0.5400882457438725,-0.06575109984439309,-0.6545626845645784,0.4689500717566092,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844384,0.06579123940055934,-0.007556224898622014,0.4182445078431565,-0.5897604687940977,0.49158900890809504,0.11492320446534204,0.0
2022-11-13,Ladkrabang,Train,-1.4017898674407523,-0.20451694232381407,-0.4054512582330913,0.5163151136996446,0,-0.7818314824680299,0.6234898018587334,0.8660254037844384,-0.8502289873114558,-0.994893809314782,0.4892473819881201,-0.6511167193760573,0.5311923976093379,0.026124158585599164,0.0
2022-11-14,Ladkrabang,Train,1.4306221712350915,-1.0024205365804848,1.4352053918828973,-0.383620683218016,0,0.0,1.0,0.8660254037844384,0.4777263821361964,0.4971399740964436,0.512062972213368,-0.9010740244805467,0.5973271518463782,-0.6649606962758629,1.0
2022-11-15,Ladkrabang,Train,0.236396687223648,-0.9330376153407742,-0.6545626845645784,0.18475982009840022,0,0.7818314824680298,0.6234898018587336,0.8660254037844384,0.7765910564304916,0.9669587934861592,0.5101695622361688,-0.9025407380982543,0.5927761511887777,-0.6660560067023692,1.0
2022-11-16,Ladkrabang,Train,-1.094294682934812,-0.34328278480323504,-0.30857459243751295,0.13739477815536483,0,0.9749279121818236,-0.22252093395631434,0.8660254037844384,0.4508285614497098,0.5099625401278224,0.48943672298583973,-0.9712443820840062,0.5341941214473301,-0.8758659012750546,1.0
2022-11-17,Ladkrabang,Train,-0.20220109532746103,-0.20451694232381407,0.577154923407775,-0.14679547350284075,0,0.43388373911755823,-0.900968867902419,0.8660254037844384,0.45232288482118127,0.6946074909796757,0.35718203607848653,-0.6902826768595265,0.36522611830877244,-0.43203428052470616,1.0
2022-11-18,Ladkrabang,Train,-0.041302452272027,-0.37797424542309027,0.0650925470597179,-0.6204458929331895,0,-0.433883739117558,-0.9009688679024191,0.8660254037844384,0.8886653092908524,0.9982458546027233,0.19292872055647117,-0.4109637880651578,0.168274302616037,-0.3691251211718793,1.0
2022-11-19,Ladkrabang,Train,-0.7051583351007437,0.03832328201517265,-0.5438464950839176,-0.052065389616773344,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844384,0.4393720822684285,0.20222095537473353,-0.060409534392760714,-0.7766713912537301,-0.06944285939264931,-1.0886217792419663,0.0
2022-11-20,Ladkrabang,Train,-0.2772871287533302,-0.7942717728613532,0.6186734944630227,-0.6204458929331895,0,-0.7818314824680299,0.6234898018587334,0.8660254037844384,-0.7301850098032472,-0.6445813053375159,-0.339971517526198,-0.39688334654913454,-0.32003838496433107,-0.33392405280742743,0.0
2022-11-21,Ladkrabang,Train,2.1040127884670934,-0.7248888516216427,-0.6545626845645784,-0.5257158090471205,0,0.0,1.0,0.8660254037844384,0.46776422632638653,0.47303354995745167,-0.44089026931090686,0.15819033150501077,-0.4094122914954991,0.09877008079730631,1.0
2022-11-22,Ladkrabang,Train,0.01888555864870943,-0.37797424542309027,-0.6545626845645784,0.611045197585712,0,0.7818314824680298,0.6234898018587336,0.8660254037844384,0.6675054503130738,0.6566526955267947,-0.4348313573838695,0.19320638876657376,-0.3835587345682817,0.2564328058336978,1.0
2022-11-23,Ladkrabang,Train,-0.21113990883054068,-0.03105963922453784,1.1307358708110797,0.13739477815536483,0,0.9749279121818236,-0.22252093395631434,0.8660254037844384,-0.2450280218655078,-0.38505256886241096,-0.463327177540715,0.0008637016851460202,-0.38810973522588155,0.22598183992730256,1.0
2022-11-24,Ladkrabang,Train,0.0868205412721149,-0.6901973910017875,2.87451585513149,-1.8993020253951265,0,0.43388373911755823,-0.900968867902419,0.8660254037844384,-0.4118941316798227,-0.34863648133329544,-0.35152131838711215,0.28172156837026185,-0.23366620227115462,0.4972636951515622,1.0
2022-11-25,Ladkrabang,Train,0.38180138687374393,-1.3146436821591818,0.5909944470928575,-0.9046361445913969,0,-0.433883739117558,-0.9009688679024191,0.8660254037844384,-0.44427113806170465,-0.26093012967866513,-0.19380026728643246,0.4965516404692681,-0.06353624151789139,0.7291003088920599,1.0
2022-11-26,Ladkrabang,Train,-1.6067866571113794,-1.0024205365804848,1.6843168182143846,-1.236191438192641,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844384,-1.031540223049995,-1.1251710801935895,0.031136838004812505,0.7871187977950164,0.13302825496994264,1.0062155761377702,0.0
2022-11-27,Ladkrabang,Train,-0.48287983932416256,-0.5861230091422218,-0.3362536398076782,-1.283556480135675,0,-0.7818314824680299,0.6234898018587334,0.8660254037844384,-1.2611679144661119,-1.1179904432160175,0.11283747852095177,0.3133868208206018,0.2377980998959697,0.322286704407587,0.0
2022-11-28,Ladkrabang,Train,1.7840032650568411,-0.620814469762077,0.646352541833188,-0.8099060607053278,0,0.0,1.0,0.8660254037844384,0.499643124917778,0.6099785551725762,0.1618767969304068,-0.13441053040703288,0.2440920369756303,0.26435650670188315,1.0
2022-11-29,Ladkrabang,Train,-0.11758032749830682,0.0036318213953174055,0.10661111811496574,-0.7151759768192587,0,0.7818314824680298,0.6234898018587336,0.8660254037844384,0.5175750053754358,0.6325462713878027,0.16007805745206738,-0.13951570385939213,0.21146039396262553,0.18342052375305418,1.0
2022-11-30,Ladkrabang,Train,0.12615132068566542,0.48931227007329087,0.48027825761219645,-0.4309857251610497,0,0.9749279121818236,-0.22252093395631434,0.8660254037844384,0.34323727870376347,0.43302714393955016,0.13659977373479984,-0.20128748863153859,0.19984081781556037,0.14608226942685143,1.0
2022-12-01,Ladkrabang,Train,0.020673321349325365,-0.06575109984439309,-0.4746488766585044,-0.6204458929331895,0,0.43388373911755823,-0.900968867902419,1.0,0.4179534472773373,0.5525334593519996,0.166704992372264,-0.1306274380119336,0.21184771316752696,0.1726101130991956,1.0
2022-12-02,Ladkrabang,Train,0.6183819842552525,-0.13513402108410358,-0.6545626845645784,-0.5730808509901542,0,-0.433883739117558,-0.9009688679024191,1.0,0.7392329721437048,0.7802622320692854,0.18630178563627456,-0.0810557443245362,0.19984081781556037,0.14112652348997184,1.0
2022-12-03,Ladkrabang,Train,-1.6687624307327318,-0.4473571666628008,-0.3916117345480087,-0.8099060607053278,1,-0.9749279121818236,-0.2225209339563146,1.0,-0.6016731998567002,-0.5702104223555194,0.2434827669476851,0.22227604559123626,0.2432205687645996,0.3653489891272419,0.0
2022-12-04,Ladkrabang,Train,-0.5061207544321698,-0.4473571666628008,-0.6545626845645784,-1.0467312704205014,1,-0.7818314824680299,0.6234898018587334,1.0,-1.0031480789920368,-1.0846517715344328,0.29081801637766047,-0.015477253300060386,0.2877622773283456,0.1537177531526164,0.0
2022-12-05,Ladkrabang,Train,-0.5633291608518796,-0.5167400879025112,-0.5853650661391654,-0.6204458929331895,1,0.0,1.0,1.0,0.4901790768984587,0.4371303650695913,0.3344611163520984,-0.4070293544319685,0.3687119911528927,-0.584747865678926,0.0
2022-12-06,Ladkrabang,Train,2.358471012854761,-0.759580312241498,-0.6407231608794959,-0.5730808509901542,0,0.7818314824680298,0.6234898018587336,1.0,0.39404427333379366,0.5709979544371849,0.005197121317185884,0.7996283330407743,0.019834217337293385,1.037401677588213,1.0
2022-12-07,Ladkrabang,Train,-0.2963565975599002,-0.06575109984439309,-0.488488400343587,-0.383620683218016,0,0.9749279121818236,-0.22252093395631434,1.0,0.50163555607974,0.4966270714551885,0.0692890490453736,1.005832146584968,0.060890053056919094,1.194299119613654,1.0
2022-12-08,Ladkrabang,Train,0.03557134385445814,0.5586951913130014,-0.6407231608794959,-0.14679547350284075,0,0.43388373911755823,-0.900968867902419,1.0,0.5210617599088692,0.4889335318363613,0.06625959308185463,0.9979492897054986,0.06524739411206883,1.205852140749694,1.0
2022-12-09,Ladkrabang,Train,0.4282832170897582,0.3158549669740146,-0.6545626845645784,-0.4309857251610497,0,-0.433883739117558,-0.9009688679024191,1.0,1.040090077599962,1.0100426153515916,0.06559689958983496,0.9961156893251325,0.098460015932427,1.303502198740315,1.0
2022-12-10,Ladkrabang,Train,0.5456796344302045,-0.03105963922453784,-0.6268836371944132,-0.3362556412749806,1,-0.9749279121818236,-0.2225209339563146,1.0,-0.35261930461145413,-0.3342752073781513,0.03473431696149137,0.8241046665962631,0.15394349203465815,1.6294602603181016,0.0
2022-12-11,Ladkrabang,Train,-0.021637062565251726,-0.20451694232381407,-0.6545626845645784,0.042664694269297435,1,-0.7818314824680299,0.6234898018587334,1.0,-0.77352038757592,-0.6558651634451291,0.35566730809672764,1.4537472552362574,0.5782516810049482,2.6872334626641727,0.0
2022-12-12,Ladkrabang,Train,-2.398765533484238,0.24647204573430412,-0.6545626845645784,-0.14679547350284075,1,0.0,1.0,1.0,-1.2422398184274732,-1.410857851372707,0.7535674148051058,1.1096151963022824,0.9683789501426239,2.2908659093098507,0.0
2022-12-13,Ladkrabang,Train,1.555765560278207,0.17708912449459363,-0.6545626845645784,-1.4256516059647795,0,0.7818314824680298,0.6234898018587336,1.0,0.7312632474958569,0.7884686743293677,0.8598823850248312,0.005529936058362808,1.0530081964137408,1.4277970932931074,1.0
2022-12-14,Ladkrabang,Train,-0.20220109532746103,0.7321524944122776,-0.6545626845645784,-1.757206899566022,0,0.9749279121818236,-0.22252093395631434,1.0,0.48569610678404423,0.5197076903116702,0.8386761932802019,0.0010152302679466306,1.0118555308928885,1.4532752255196597,1.0
2022-12-15,Ladkrabang,Train,0.05583265446143872,1.0096841793711195,-0.6545626845645784,-1.0940963123635368,0,0.43388373911755823,-0.900968867902419,1.0,0.5175750053754358,0.664859137786877,0.8324279403554457,0.00885995086220518,0.9989771673298925,1.473684730659331,1.0
2022-12-16,Ladkrabang,Train,0.15475552389552039,2.0157365373469216,-0.6545626845645784,-0.6204458929331895,0,-0.433883739117558,-0.9009688679024191,1.0,0.8777069379000616,1.3039358287907914,0.8293984843919266,0.011664396763064034,0.9616008640568365,1.5119926221477762,1.0
2022-12-17,Ladkrabang,Train,-0.5359167994424353,1.0443756399909747,-0.6407231608794959,-0.2888905993319469,0,-0.9749279121818236,-0.2225209339563146,1.0,1.3359661051513143,1.9132641666019072,0.7829152694516904,-0.037595095442489714,0.8560563807210053,1.3169252673989202,0.0
2022-12-18,Ladkrabang,Train,-0.158102948712268,-0.13513402108410358,-0.6545626845645784,-2.6571426964836826,0,-0.7818314824680299,0.6234898018587334,1.0,1.3200266558556186,1.4106195781718622,0.5646050990806409,-0.46886175552384973,0.5309019082056619,0.23879101596847405,0.0
2022-12-19,Ladkrabang,Train,0.2930091727431526,0.3852378882137251,-0.6545626845645784,-2.467682528711543,0,0.0,1.0,1.0,-0.6828647697066504,-0.9625809429157076,0.3246153844706633,-1.2649314201794282,0.2797254038266261,-0.630761918449932,1.0
2022-12-20,Ladkrabang,Train,-0.03295955966915264,0.801535415651988,-0.6545626845645784,-1.5203816898508484,0,0.7818314824680298,0.6234898018587336,1.0,0.6196871024259867,0.5704850517959298,0.5122523132110876,-2.703803150454706,0.5221872260953636,-2.627110012876152,1.0
2022-12-21,Ladkrabang,Train,-0.0466657403738748,1.5300560886689483,-0.6545626845645784,-0.8099060607053278,0,0.9749279121818236,-0.22252093395631434,1.0,0.45282099261167175,0.4514916390247355,0.4474976919908814,-2.8312028165089913,0.4588605360938649,-2.660696221328828,1.0
2022-12-22,Ladkrabang,Train,0.14224118499120883,1.2872158643299614,-0.6545626845645784,-0.6204458929331895,0,0.43388373911755823,-0.900968867902419,1.0,0.50163555607974,0.4668787182623899,0.4074520709731211,-2.8494890766407437,0.41509346593992297,-2.6568704459314834,1.0
2022-12-23,Ladkrabang,Train,0.3007561444458216,1.1137585612306853,-0.6545626845645784,-0.14679547350284075,0,-0.433883739117558,-0.9009688679024191,1.0,0.6331360127692299,0.7448719498226801,0.38113367229005535,-2.9417120212921017,0.38807795139799883,-2.7102155784806725,1.0
2022-12-24,Ladkrabang,Train,-0.5692883698539327,0.7668439550321328,-0.6545626845645784,-1.0940963123635368,0,-0.9749279121818236,-0.2225209339563146,1.0,0.18732954028023943,0.19093709726712027,0.3780095458276766,-2.971866534606527,0.38430158915020374,-2.7508052946342203,0.0
2022-12-25,Ladkrabang,Train,0.5307816119250717,0.2811635063541594,-0.6545626845645784,-1.0940963123635368,0,-0.7818314824680299,0.6234898018587334,1.0,0.05732340696222096,0.0801501267560083,0.36958387142914056,-2.94126670015846,0.3821713335232409,-2.7447392127672003,0.0
2022-12-26,Ladkrabang,Train,-0.6056395447664567,0.3852378882137251,-0.6545626845645784,-1.1414613543065704,0,0.0,1.0,1.0,0.3043848710455051,0.321727270787183,0.4705972937127098,-2.9454058603219497,0.4438519169039061,-2.871438316034809,1.0
2022-12-27,Ladkrabang,Train,-0.010910486361556128,0.6974610337924223,-0.6545626845645784,-0.9046361445913969,0,0.7818314824680298,0.6234898018587336,1.0,0.27898137373049,0.235046724415063,0.4288476037154711,-2.7759417812121465,0.3759742262448069,-2.5757640200178837,1.0
2022-12-28,Ladkrabang,Train,-0.2129276715311566,1.4606731674292377,-0.6545626845645784,-0.7151759768192587,0,0.9749279121818236,-0.22252093395631434,1.0,0.24212139723419357,0.21965964517740855,0.3906007221760502,-2.6512240002487535,0.36445147989896837,-2.55458599638618,1.0
2022-12-29,Ladkrabang,Train,-0.2319971403377266,1.217832943090251,-0.6545626845645784,-0.383620683218016,0,0.43388373911755823,-0.900968867902419,1.0,0.3631615903233832,0.3237788813522036,0.32594077145470257,-2.3796818290161665,0.2791444250192727,-2.139157239047692,1.0
2022-12-30,Ladkrabang,Train,-0.5305535113405875,0.17708912449459363,-0.6545626845645784,-0.8099060607053278,1,-0.433883739117558,-0.9009688679024191,1.0,0.6166984556830437,0.7248687468137294,0.20182774744930612,-2.024448938780504,0.1483273635635763,-1.7578899393245067,0.0
2022-12-31,Ladkrabang,Train,0.46820991740351403,0.3852378882137251,-0.6545626845645784,-0.8099060607053278,1,-0.9749279121818236,-0.2225209339563146,1.0,0.14299794692658563,0.179653239159507,-0.054350622465723974,-1.5963990693202468,-0.13315686859905068,-1.6259709299709746,0.0
2023-01-01,Ladkrabang,Train,-1.7504035940608593,0.2117805851144489,-0.6545626845645784,-1.1414613543065704,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,0.5888044194155762,0.4068691092355376,-0.14570765386557644,-1.561309407646188,-0.4197730802266309,-0.49105408001869655,0.0
2023-01-02,Ladkrabang,Train,0.343662449260604,0.801535415651988,-0.6545626845645784,-1.6151117737369176,1,0.0,1.0,0.8660254037844387,0.08471933543919803,-0.03781748073267575,-0.5994633549013257,-0.12102653310066548,-0.7775591957549792,-0.20194093794522466,0.0
2023-01-03,Ladkrabang,Train,1.4264507249336544,0.6280781125527118,-0.6545626845645784,-0.24152555738891152,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,0.07774582637233114,0.1740113101057004,-0.902408951253172,0.23007304852321867,-1.0508128948134359,-0.033007256314296865,1.0
2023-01-04,Ladkrabang,Train,0.7691499720071961,-0.06575109984439309,-0.6545626845645784,-0.09943043155980873,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.0980862236708126,-0.23220758176837686,-0.9770093043548139,-0.08845861768119881,-1.0843160060374708,-0.2687260728608714,1.0
2023-01-05,Ladkrabang,Train,-0.12592322010118118,0.0730147426350279,-0.6545626845645784,-0.09943043155980873,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.28985772300965207,-0.3691525869835014,-0.8955926753352552,0.389107257861488,-0.9496257525327533,0.6063308426272713,1.0
2023-01-06,Ladkrabang,Train,0.2506987888285755,-0.5861230091422218,-0.6545626845645784,-0.5257158090471205,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.7311812253842281,-0.766139231314986,-0.797324697518625,0.7727661641398281,-0.8054461785079328,1.2058394140805222,1.0
2023-01-07,Ladkrabang,Train,-0.8303017241438589,-0.37797424542309027,-0.6545626845645784,-1.6151117737369176,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.33767607089673934,-1.3385385789557311,-0.5749436956965983,1.2528332065903662,-0.5364529907033998,1.8658463704513084,0.0
2023-01-08,Ladkrabang,Train,-0.5073125962325803,0.2117805851144489,-0.6545626845645784,-1.757206899566022,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-1.798626220405353,-1.4883061502022343,-0.5588497108904068,1.2640323532713504,-0.2968960624714286,1.3480198526195375,0.0
2023-01-09,Ladkrabang,Train,2.2994748437344352,0.9403012581314091,-0.6545626845645784,-0.383620683218016,0,0.0,1.0,0.8660254037844387,-1.509225594130377,-1.4852287343547035,-0.34527306546235526,0.013030003597283584,-0.07931949911765308,0.27281671810233155,1.0
2023-01-10,Ladkrabang,Train,-0.694431758897048,0.5933866519328566,-0.4054512582330913,0.09002973621233282,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.3147631125341767,-0.0034530037685808297,0.17901215722405825,-0.2979512653623479,0.49178266851054575,-0.33202166967167535,1.0
2023-01-11,Ladkrabang,Train,0.024248846750557232,-0.5514315485223665,-0.6268836371944132,-1.283556480135675,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,0.3302864761510107,0.48123999221753405,0.366365074467902,-0.3524253697463311,0.6531011173522854,-0.35639202408961224,1.0
2023-01-12,Ladkrabang,Train,-0.1318824291032343,-0.1698254817039588,-0.6268836371944132,-0.09943043155980873,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,0.2271781635194788,0.394559445845414,0.43537986813680674,-0.23951065085490483,0.6925108464510775,-0.33397516514299797,1.0
2023-01-13,Ladkrabang,Train,0.5266101656236345,-0.3085913241833798,-0.4054512582330913,-0.3362556412749806,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,0.43887397447793797,0.6587043060918153,0.5034479568171124,-0.21530040881204637,0.7348254695866366,-0.34887942880447326,1.0
2023-01-14,Ladkrabang,Train,-1.3356426475179628,-0.4473571666628008,-0.6268836371944132,-0.004700347673737955,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.25299774651335566,-0.06961744449049492,0.6153484864695756,0.045598652035977204,0.816646651622212,-0.1616537834487095,0.0
2023-01-15,Ladkrabang,Train,-0.9053877575697282,-0.20451694232381407,-0.6545626845645784,0.7531403234148182,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.6748950450588026,-0.33581391530191673,0.6469684330887998,-0.11061767123644445,0.78546745562759,0.024549775544711085,0.0
2023-01-16,Ladkrabang,Train,1.902591524197698,0.03832328201517265,-0.6545626845645784,0.5636801556426799,0,0.0,1.0,0.8660254037844387,1.2492953496059687,1.5398710437681595,0.6153484864695756,0.18132218323751673,0.6968681875062273,0.7299536211381011,1.0
2023-01-17,Ladkrabang,Train,-0.0842087570868094,0.35054642759386984,-0.6545626845645784,0.3742199878705384,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,0.6709922048465073,0.8510427965624958,0.5206779876096236,-0.22183371267634241,0.5397134201171855,0.019217949755771,1.0
2023-01-18,Ladkrabang,Train,-0.024616667066278283,-0.06575109984439309,-0.6545626845645784,0.042664694269297435,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,0.6934070554185795,0.6899913672083793,0.5229500795822631,-0.21685279008937375,0.45072683279092,-0.14119883960997867,1.0
2023-01-19,Ladkrabang,Train,0.007563061544808518,-0.06575109984439309,-0.6545626845645784,-0.052065389616773344,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,0.5853176648821427,0.6186979000739137,0.5174591906483851,-0.22904133998377924,0.4601193235097958,-0.11434523923626093,1.0
2023-01-20,Ladkrabang,Train,0.5283979283242505,0.0730147426350279,-0.6545626845645784,-0.24152555738891152,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,1.0276373828376997,1.0921070379524154,0.5341211984477364,-0.199278994507711,0.4657354519808776,-0.1022123957017648,1.0
2023-01-21,Ladkrabang,Train,-2.040617072460846,-0.20451694232381407,-0.6545626845645784,0.18475982009840022,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.08662974448953129,-0.2347720949746526,0.5510672177436683,-0.11249990729049796,0.4708674314458302,-0.07239200750179142,0.0
2023-01-22,Ladkrabang,Train,-0.3297281679713976,0.03832328201517265,-0.6545626845645784,0.18475982009840022,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.8412630470826269,-0.8051198320503772,0.45601803688827725,0.3866661419975362,0.40337705999163376,0.30527598269928846,0.0
2023-01-23,Ladkrabang,Train,1.8573015357820943,1.5300560886689483,-0.6545626845645784,0.8478704073008856,0,0.0,1.0,0.8660254037844387,0.7511875591154766,0.7074300570110543,0.45242055793159835,0.41611706929158854,0.4090900182639397,0.260159167296996,1.0
2023-01-24,Ladkrabang,Train,-0.04904942397469605,1.1484500218505405,-0.6545626845645784,0.23212486204143562,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,0.6829467918182791,0.37968526924901475,0.44162812106156424,0.3883065401286194,0.421290573218357,0.29651596636290467,1.0
2023-01-25,Ladkrabang,Train,-0.027000350667099528,-0.20451694232381407,-0.6545626845645784,-1.0467312704205014,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,0.664516803570131,0.7397429234101287,0.4364212436242667,0.37652291327339465,0.47038328243970345,0.3533275240314698,1.0
2023-01-26,Ladkrabang,Train,0.03437950205404752,1.2872158643299614,-0.6545626845645784,-0.5257158090471205,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,0.6729846360084694,0.6484462532667123,0.43083568419153007,0.3644370470235019,0.4585700466901876,0.32433043596615424,1.0
2023-01-27,Ladkrabang,Train,0.621361588756279,1.4259817068093825,-0.6545626845645784,0.3742199878705384,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,1.1167986773354979,1.1192908779389381,0.42951029720749073,0.36136118432078496,0.4613781109257279,0.33026626843230694,1.0
2023-01-28,Ladkrabang,Train,-1.9702984062366193,-0.03105963922453784,-0.6545626845645784,-0.9993662284774676,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.5867299661419855,-0.5922652359294908,0.4429535080456036,0.4361468192770782,0.4491775559713106,0.266576903593726,0.0
2023-01-29,Ladkrabang,Train,-0.5388964039434618,0.5586951913130014,-0.6545626845645784,-1.662476815679953,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.8601911431212657,-0.7748585762163235,0.46756783774919086,0.2883537915441675,0.5015624784343253,-0.05421565050425236,0.0
2023-01-30,Ladkrabang,Train,1.864452586584558,1.2525244037101062,-0.6545626845645784,-1.9466670673381619,0,0.0,1.0,0.8660254037844387,0.6944032709995605,0.772055789809203,0.4589528223529352,0.36245184790787677,0.47396598508504784,0.1998949266448763,1.0
2023-01-31,Ladkrabang,Train,0.07132659786677681,3.021788895322724,-0.6545626845645784,-0.7625410187622941,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,0.6555508633413021,0.6397269083653748,0.45147385294299935,0.345760504584901,0.4706737718433795,0.1903588273424407,1.0
2023-02-01,Ladkrabang,Train,0.025440688550967854,3.5421608046205524,-0.6545626845645784,0.23212486204143562,0,0.9749279121818236,-0.22252093395631434,0.5000000000000001,0.6351284439311919,0.6771688011770006,0.4631183243027728,0.3725109942744185,0.49042705129338826,0.23620990106933062,1.0
2023-02-02,Ladkrabang,Train,-0.1545274233110361,3.2646291196617105,-0.6545626845645784,1.2267907428451652,0,0.43388373911755823,-0.900968867902419,0.5000000000000001,0.6660111269416025,0.6633204298631116,0.4830937995622224,0.4166115497727593,0.5034022446576096,0.2667175083556223,1.0
