Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,day_sin,day_cos,month_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-01-25,Suvarnabhumi,Train,-2.2408494695173684,0.07215569078597905,-0.660416562261392,-0.23113849285462493,0.7818314824680298,0.6234898018587336,0.49999999999999994,-2.2004313648954117,-2.2671853052709454,-2.3345704318209264,-2.0035661256833643,-2.2840924294208116,-1.515208790991639,1.0
2022-01-26,Suvarnabhumi,Train,-2.251718354215584,0.03745745917700634,-0.6070366455406385,-0.5874954878363448,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-2.235780181458013,-2.2643773250944497,-2.333486349344614,-1.997924533864973,-2.262381392039418,-1.5494965743628308,1.0
2022-01-27,Suvarnabhumi,Train,-2.1921147929673053,0.24564684883084262,-0.5936916663604501,-0.07841406643388556,0.43388373911755823,-0.900968867902419,0.49999999999999994,-2.276327353397468,-2.119966916017525,-2.3287370356388646,-1.9928819864298806,-2.2344247137674857,-1.5952299181039153,1.0
2022-01-28,Suvarnabhumi,Train,-2.0003315694213732,0.10685392239495177,-0.4735868537387548,-0.129322208574132,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-2.150527153277621,-2.0208853297897464,-2.3091719280901795,-1.9799566648630182,-2.223598936223887,-1.526761920629812,1.0
2022-01-29,Suvarnabhumi,Train,-2.2825719623911636,0.21094861722186992,-0.5803466871802618,-0.027505924293642712,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-2.2946948757290158,-2.207816581539321,-2.280108193129996,-1.5016842803456267,-2.2073007876142925,-1.259651767275301,0.0
2022-01-30,Suvarnabhumi,Train,-2.2341878950249137,-0.06663723564991181,-0.660416562261392,0.5833917813893076,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-2.3193004245127873,-2.3518258505910317,-2.271125795469122,-1.5830067049913565,-2.1965939746590846,-1.321897312212233,0.0
2022-01-31,Suvarnabhumi,Train,-2.1402246337629216,-0.13603369886785724,-0.5670017080000734,-0.33295477713511606,0.0,1.0,0.49999999999999994,-2.1318130739209495,-2.102316754908123,-2.2513541960201873,-1.7912684315433252,-2.175537242513842,-1.7713977000183092,1.0
2022-02-01,Suvarnabhumi,Train,-2.054675992912451,-0.34422308852169353,-0.5136217912793198,-0.5874954878363448,0.7818314824680298,0.6234898018587336,0.8660254037844386,-2.193153667367817,-2.1207691960679527,-2.245675668763313,-1.767044519042943,-2.1808906489914457,-1.7478761729694976,1.0
2022-02-02,Suvarnabhumi,Train,-2.118837473550304,-0.6912054046114207,-0.26006718685574076,-1.198393193519293,0.9749279121818236,-0.22252093395631434,0.8660254037844386,-2.203896935146647,-2.07584151324402,-2.218263869005129,-1.670523536561673,-2.1946905412448254,-1.623709923056827,1.0
2022-02-03,Suvarnabhumi,Train,-2.0872826470070978,-0.20543016208580267,-0.553656728819885,-0.3838629192753607,0.43388373911755823,-0.900968867902419,0.8660254037844386,-2.1449822408756445,-2.0469594314286357,-2.1986987614564444,-1.7361805255226161,-2.1956422579519552,-1.6267443029457826,1.0
2022-02-04,Suvarnabhumi,Train,-1.874112263248548,-0.06663723564991181,-0.4068619578378129,-0.07841406643388556,-0.433883739117558,-0.9009688679024191,0.8660254037844386,-1.9554155481330653,-1.9109729628811984,-2.1832634919127587,-1.7380792763624924,-2.1881474888833092,-1.5548721805666412,1.0
2022-02-05,Suvarnabhumi,Train,-2.150041690909697,0.48853447009365164,-0.660416562261392,-0.07841406643388556,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,-2.234393953357519,-2.1356113770008585,-2.164679220890261,-1.3942403239894892,-2.1806527198146637,-1.3840645571053622,0.0
2022-02-06,Suvarnabhumi,Train,-2.136017323557161,1.1131026390551604,-0.660416562261392,0.17612664426734312,-0.7818314824680299,0.6234898018587334,0.8660254037844386,-2.1865690838904697,-2.209822281665389,-2.1451657363166388,-1.602222423938027,-2.1932034838899352,-1.2832469574916014,0.0
2022-02-07,Suvarnabhumi,Train,-2.0802704633308293,2.292842513760233,-0.660416562261392,0.7361162078100433,0.0,1.0,0.8660254037844386,-2.0936918011573598,-2.138419357177354,-2.1307113032991407,-1.7589996743243255,-2.1686372963871525,-1.3700508269850322,1.0
2022-02-08,Suvarnabhumi,Train,-2.085880210271844,2.2234460505422873,-0.660416562261392,0.8379324920905362,0.7818314824680298,0.6234898018587336,0.8660254037844386,-2.009131887027215,-2.213833681917526,-2.1218837745634547,-1.7959453114577366,-2.1275945133921885,-1.1393138467755362,1.0
2022-02-09,Suvarnabhumi,Train,-2.137069151108601,0.2803450804398153,-0.32679208275668264,0.0743103599868502,0.9749279121818236,-0.22252093395631434,0.8660254037844386,-2.0725518226248236,-2.082259753647439,-2.1264782193440164,-1.7979762153671637,-2.1061808874817727,-1.3653976455155106,1.0
2022-02-10,Suvarnabhumi,Train,-2.0420540622951684,-0.10133546725888452,1.3413303147668645,-0.027505924293642712,0.43388373911755823,-0.900968867902419,0.8660254037844386,-2.0413616903637046,-1.996415788251712,-2.1291626140472664,-1.7812259309436036,-2.0899422211663743,-1.3921579718320631,1.0
2022-02-11,Suvarnabhumi,Train,-1.7303624978850525,-0.3789213201306662,1.46143512738856,-0.23113849285462493,-0.433883739117558,-0.9009688679024191,0.8660254037844386,-1.8306550190885893,-1.8604293197042747,-2.1225032502642045,-1.7724962584966766,-2.065316551369396,-1.2050056177192294,1.0
2022-02-12,Suvarnabhumi,Train,-2.1626636215269794,0.0027592275680336244,0.22035206363104076,-1.198393193519293,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,-2.103395397860819,-2.2202519223209447,-2.1013378304885824,-1.247474713440821,-2.0351590282122265,-0.7100575767398396,0.0
2022-02-13,Suvarnabhumi,Train,-2.1496910817258836,0.5232327017026244,-0.31344710357649425,-0.5874954878363448,-0.7818314824680299,0.6234898018587334,0.8660254037844386,-2.0895331168558773,-2.04415145125214,-2.103196257590832,-1.2323490851594299,-1.9863835469718347,-1.2083465656597638,0.0
2022-02-14,Suvarnabhumi,Train,-2.0441577173980487,-0.3095248569127208,2.6091033368847603,-1.198393193519293,0.0,1.0,0.8660254037844386,-2.0344305498612334,-1.861632739779916,-2.1052095536182693,-1.21852344960373,-1.9697285045970667,-1.3557503534486512,1.0
2022-02-15,Suvarnabhumi,Train,-2.008044971465268,0.10685392239495177,0.26038700117160596,-2.0129234677632257,0.7818314824680298,0.6234898018587336,0.8660254037844386,-2.0399754622632105,-2.0694232728406017,-2.0998923871868325,-1.2223794425159313,-1.9718698671881087,-1.3600590562571764,1.0
2022-02-16,Suvarnabhumi,Train,-2.0543253837286377,1.3559902603179694,1.3146403564064877,-1.198393193519293,0.9749279121818236,-0.22252093395631434,0.8660254037844386,-2.0905727879312477,-1.972748526764105,-2.088432086722959,-1.2243832500399128,-1.9310055310757313,-1.640518177997576,0.0
2022-02-17,Suvarnabhumi,Train,-1.893045159174472,1.3559902603179694,-0.03320254079253832,-1.860199041342488,0.43388373911755823,-0.900968867902419,0.8660254037844386,-1.9966558341227671,-1.830343817813249,-2.0762490646082106,-1.284642168155699,-1.93778651261403,-1.5260382571498718,1.0
2022-02-18,Suvarnabhumi,Train,-1.9039140438726874,-0.6218089413934752,-0.11327241587366865,-1.198393193519293,-0.433883739117558,-0.9009688679024191,0.8660254037844386,-1.688566638787936,-1.6570513269209395,-2.0543093002066515,-1.1999647127787165,-1.9506941704544751,-1.5104733234304584,1.0
2022-02-19,Suvarnabhumi,Train,-1.9579078581799516,-1.142282415528066,0.4205267513338664,-0.994760624958311,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,-2.1158714507652667,-1.8913171016457282,-2.079862672862585,-1.6618100630999166,-1.9702638452448273,-1.914914225358928,0.0
2022-02-20,Suvarnabhumi,Train,-2.085880210271844,-1.385170036790875,-0.4068619578378129,-0.7402199142570823,-0.7818314824680299,0.6234898018587334,0.8660254037844386,-2.1030488408356955,-1.9318322441923097,-2.0497148554260893,-1.8176155527307576,-1.9940567629230672,-1.6709569215643227,0.0
2022-02-21,Suvarnabhumi,Train,-1.9193408479604772,-0.7259036362203933,0.006832396748026784,-1.6056583306412595,0.0,1.0,0.8660254037844386,-1.9987351762735084,-1.8760737806876082,-2.0403194739647152,-1.9750789717305774,-2.013685920007615,-1.4906286424665018,1.0
2022-02-22,Suvarnabhumi,Train,-2.04836502760381,-0.17073193047682994,-0.660416562261392,-1.7074746149217506,0.7818314824680298,0.6234898018587336,0.8660254037844386,-1.9630398026857834,-1.7938400755188042,-2.021941694842468,-1.9700287251593553,-2.0258203080235178,-1.5163808631663294,1.0
2022-02-23,Suvarnabhumi,Train,-2.150041690909697,0.8702150177923514,-0.660416562261392,-1.3002094777997844,0.9749279121818236,-0.22252093395631434,0.8660254037844386,-2.0087853300020915,-2.0184784896384644,-2.0278783369746547,-1.9255843828791404,-2.057702817712359,-1.7355609860473988,1.0
2022-02-24,Suvarnabhumi,Train,-2.1654684949974867,0.8008185545744061,-0.660416562261392,-1.4529339042205218,0.43388373911755823,-0.900968867902419,0.8660254037844386,-1.8493690984452607,-1.9173912032846172,-2.0419714091667154,-1.7187439451825772,-2.0490778850539972,-1.7603973718129242,1.0
2022-02-25,Suvarnabhumi,Train,-1.9396761806216545,1.3212920287089969,-0.660416562261392,-1.198393193519293,-0.433883739117558,-0.9009688679024191,0.8660254037844386,-1.8601123662240906,-1.78902639521624,-2.0820824607902724,-1.6486649428977833,-2.044021890047371,-1.7182051725551413,1.0
2022-02-26,Suvarnabhumi,Train,-2.1307581857999596,1.4600849551448876,-0.660416562261392,-1.1474850513790467,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,-1.9134821480931163,-2.0517731117311997,-2.0873480042466466,-1.7150866226277652,-2.044735677577718,-1.734328157617954,0.0
2022-02-27,Suvarnabhumi,Train,-2.103410669462514,0.6273273965295425,-0.660416562261392,-0.07841406643388556,-0.7818314824680299,0.6234898018587334,0.8660254037844386,-2.0399754622632105,-2.064208452512824,-2.1127981309524557,-1.7330427988259114,-2.0337314531515323,-1.827447551722143,0.0
2022-02-28,Suvarnabhumi,Train,-1.8993561244831132,2.4316354401961235,-0.660416562261392,0.48157549710881464,0.0,1.0,0.8660254037844386,-1.8753608753295266,-1.9579063458311987,-2.115379279705581,-1.7238830083232937,-2.033374559386359,-1.8334600301128197,1.0
2022-03-01,Suvarnabhumi,Train,-2.152846564380204,0.9396114810102969,-0.4602418745585664,0.22703478640758595,0.7818314824680298,0.6234898018587336,1.0,-2.002893860574991,-2.008851129033336,-2.1124367701270184,-1.6726737628868378,-2.029151316498471,-1.831341229936739,1.0
2022-03-02,Suvarnabhumi,Train,-2.191062965415865,0.10685392239495177,-0.3935169786576245,-0.3838629192753607,0.9749279121818236,-0.22252093395631434,1.0,-2.103395397860819,-1.960313185982481,-2.1278204166956414,-1.6219366224999283,-2.0303409623823834,-1.819546416052318,1.0
2022-03-03,Suvarnabhumi,Train,-2.1020082327272607,-0.3789213201306662,-0.4068619578378129,0.0743103599868502,0.43388373911755823,-0.900968867902419,1.0,-2.118643906966255,-1.8832943011414545,-2.133860304777953,-1.5660797516165181,-2.0321849135024466,-1.8142958938168467,1.0
2022-03-04,Suvarnabhumi,Train,-1.9351182612320803,0.03745745917700634,-0.6203816247208269,0.48157549710881464,-0.433883739117558,-0.9009688679024191,1.0,-1.895461182786692,-1.7938400755188042,-2.1245165462916415,-1.6187063692222838,-2.043129655634437,-1.8683822499170357,1.0
2022-03-05,Suvarnabhumi,Train,-2.1254990480427587,0.21094861722186992,-0.4735868537387548,0.22703478640758595,-0.9749279121818236,-0.2225209339563146,1.0,-2.084334761479024,-1.977562207066669,-2.123845447615829,-1.6091599103108098,-2.032303878090838,-1.5836823543947844,0.0
2022-03-06,Suvarnabhumi,Train,-2.0679991418973604,-0.06663723564991181,-0.660416562261392,0.3288510706880789,-0.7818314824680299,0.6234898018587334,1.0,-2.0573033135193874,-2.0618016123615415,-2.123071102989892,-1.6135899533528082,-2.037062461626486,-1.5594119350774542,0.0
2022-03-07,Suvarnabhumi,Train,-2.0133041092224695,-0.3095248569127208,1.8484395236140228,0.0743103599868502,0.0,1.0,1.0,-1.8556071248974844,-1.9294254040410277,-2.11785718250858,-1.6220321933364865,-2.0428322441634594,-1.4772623474455675,1.0
2022-03-08,Suvarnabhumi,Train,-2.052922946993384,0.31504331204878805,0.3004219387121711,-1.198393193519293,0.7818314824680298,0.6234898018587336,1.0,-2.106167854061807,-2.0168739295376095,-2.1346346494038904,-1.857090671513599,-2.035694368859987,-1.4391058988833987,1.0
2022-03-09,Suvarnabhumi,Train,-2.063090613323973,2.3275407453692054,-0.660416562261392,0.2779429285478324,0.9749279121818236,-0.22252093395631434,1.0,-2.1439425698002736,-1.972748526764105,-2.11992210151108,-1.9094695132136217,-2.021834994312412,-1.4773539896859198,1.0
2022-03-10,Suvarnabhumi,Train,-2.0301333500455128,0.4538362384846789,-0.22003224931517565,-0.18023035071437846,0.43388373911755823,-0.900968867902419,1.0,-2.0559170854188933,-1.9571040657807715,-2.10107971561327,-2.110093506150132,-2.0057152925854047,-1.4566291183904985,1.0
2022-03-11,Suvarnabhumi,Train,-1.940026789805468,0.21094861722186992,-0.6203816247208269,0.3288510706880789,-0.433883739117558,-0.9009688679024191,1.0,-1.890955941460086,-1.7208325909299145,-2.090497005725459,-2.1501224149317744,-1.988584391857072,-1.4294125262155402,1.0
2022-03-12,Suvarnabhumi,Train,-2.1167338184474236,0.4538362384846789,-0.5670017080000734,0.5833917813893076,-0.9749279121818236,-0.2225209339563146,1.0,-2.079136406102171,-2.0096534090837634,-2.0912197273763335,-2.1651511272953923,-1.9848370073227493,-1.3536137154675685,0.0
2022-03-13,Suvarnabhumi,Train,-2.027679085758819,0.4538362384846789,-0.5136217912793198,0.4306673549685718,-0.7818314824680299,0.6234898018587334,1.0,-2.0223010539819097,-2.1007121948072687,-2.0899291529997717,-2.1864331548839013,-1.9748439818978885,-1.434696382002733,0.0
2022-03-14,Suvarnabhumi,Train,-1.9046152622403143,-0.03193900404093909,-0.660416562261392,0.3288510706880789,0.0,1.0,1.0,-1.9682381580626365,-1.8812886010153862,-2.0839925108675845,-2.1992109044815065,-1.9666949075930915,-1.6049646254586207,1.0
2022-03-15,Suvarnabhumi,Train,-2.03188639596458,-0.7259036362203933,-0.660416562261392,0.7361162078100433,0.7818314824680298,0.6234898018587336,1.0,-2.0073991019015973,-1.9234083036628224,-2.0679893885982117,-2.0005067751180827,-1.9709776327751745,-1.6003970937064413,1.0
2022-03-16,Suvarnabhumi,Train,-1.9985785235023064,-1.0381877207011478,-0.26006718685574076,0.0743103599868502,0.9749279121818236,-0.22252093395631434,1.0,-2.0174492556301797,-1.864039579931198,-2.064892010094462,-2.0126475603170806,-1.9728810661894336,-1.5912598834014386,1.0
2022-03-17,Suvarnabhumi,Train,-2.033639441883647,-0.8993947942652569,-0.48693183291894315,0.4306673549685718,0.43388373911755823,-0.900968867902419,1.0,-1.9848728952685666,-1.841575738519232,-2.0553933826829636,-2.042455866809372,-1.9780560257844508,-1.5985966270881977,1.0
2022-03-18,Suvarnabhumi,Train,-1.8078471275078147,-0.2748266253037481,0.10024725100934544,-0.18023035071437846,-0.433883739117558,-0.9009688679024191,1.0,-1.8958077398118156,-1.6955607693414527,-2.0559096124335885,-2.040337190267402,-1.98888180332805,-1.6288554676722067,1.0
2022-03-19,Suvarnabhumi,Train,-1.9470389734817362,0.1762503856128972,-0.6470715830812037,0.634299923529554,-0.9749279121818236,-0.2225209339563146,1.0,-2.0704724804740824,-1.9422618848478652,-2.0364477508350287,-1.7124905407793882,-2.002324801816256,-1.9589550833885088,0.0
2022-03-20,Suvarnabhumi,Train,-2.0844777735365905,-0.13603369886785724,0.3804918137933013,0.02340221784660375,-0.7818314824680299,0.6234898018587334,1.0,-1.9824469960927018,-2.0457560113529945,-2.011462230904782,-1.8845015308671598,-1.9987558641645198,-1.9667284941898302,0.0
2022-03-21,Suvarnabhumi,Train,-1.992267558193665,-0.8299983310473115,-0.3935169786576245,-0.4347710614156072,0.0,1.0,1.0,-1.8608054802743377,-1.910170682830771,-2.019825152864906,-1.7894953241615361,-1.9881085335035074,-2.171684135839861,1.0
