Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-08-03,Ramkhamhaeng,Train,-0.028798687209027715,-1.246377110354984,0.003695932102320835,-1.2395251338763345,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.2500304536249325,0.08521490897694876,-0.8162321036966211,0.38884754409761924,-0.8601697241870686,-0.04317659488406112,0.0,0.0,1.0,0.0
2022-08-04,Ramkhamhaeng,Train,0.038804815703901,-0.9340930258742297,0.7706655663011782,-0.3042105163089108,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-1.5033511400384505,-1.4769407408162838,-0.8686453045666646,0.1713799601229484,-0.8886869665186785,-0.15996445080318192,0.0,0.0,1.0,0.0
2022-08-05,Ramkhamhaeng,Train,0.2627414191029773,-0.9340930258742297,0.2116876973087907,-1.1410709636060796,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8299913302400027,-0.8593443211305872,-0.5566752419412447,-0.26958060289594926,-0.6058703153951926,-0.5660577069234654,0.0,0.0,1.0,0.0
2022-08-06,Ramkhamhaeng,Train,-1.0329923867281563,-0.7606018678293661,-0.4122875983106187,-0.4518917717142937,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-1.0319296392798682,-0.998287581699712,-0.33517370954097986,-0.22029115954193168,-0.39943027851636587,-0.5170286301568345,0.0,0.0,0.0,1.0
2022-08-07,Ramkhamhaeng,Train,-1.5590321437693828,-1.6974541212716294,-0.009303553223083481,-1.2395251338763345,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.3821881546145312,-1.2742620396191202,-0.3297372339188212,-0.24877280346886937,-0.4055056910131001,-0.48532165930315097,0.0,0.0,0.0,1.0
2022-08-08,Ramkhamhaeng,Train,0.23527749604460008,-1.4892647316177932,2.2396074080718713,-1.830250155497864,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.2465487586414865,0.07501723847646255,-0.3583135801378605,-0.024046422316902447,-0.44059429788199383,-0.2299189202448426,0.0,0.0,1.0,0.0
2022-08-09,Ramkhamhaeng,Train,0.24161532444268713,-0.8299983310473115,0.48467688914228235,-1.9779314109032469,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.22983662272094593,0.08139078253926643,-0.3577559928945623,-0.022312082739424633,-0.4288154369189378,-0.1977437515875724,0.0,0.0,1.0,0.0
2022-08-10,Ramkhamhaeng,Train,0.3014725926468428,-0.7606018678293661,-0.49028451026304487,-0.4518917717142937,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.011793009130203338,-0.06137660446754063,-0.3525983108940532,-0.006540033249904789,-0.42484782059454,-0.18747924977686584,0.0,0.0,1.0,0.0
2022-08-11,Ramkhamhaeng,Train,0.37963914288991657,-0.8646965626562843,1.8626223336351446,-0.7472542825250593,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.055055534551958996,-0.023135340090717313,-0.28722120661732303,0.14256573948320436,-0.39223897392839513,-0.12142242489370335,0.0,0.0,1.0,0.0
2022-08-12,Ramkhamhaeng,Train,-1.585087660517074,-0.8646965626562843,1.6156321124524617,-0.845708452795314,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.27649133549912175,0.2018507653262599,-0.21975315017822347,0.3005681847532424,-0.3237975923325317,0.05205119411980373,0.0,1.0,0.0,0.0
2022-08-13,Ramkhamhaeng,Train,-1.561848956390755,-0.8299983310473115,-0.6332788488424929,-0.5503459419845483,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-1.0047724184089897,-1.029517947607451,-0.5855303817819336,1.0011526273702376,-0.6632767640888241,0.6514529278840313,0.0,0.0,0.0,1.0
2022-08-14,Ramkhamhaeng,Train,-1.7442375736245936,-1.0381877207011478,-0.4122875983106187,-0.3042105163089108,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.5249376489358153,-1.4546333365964703,-0.690217386711197,1.4104532586387313,-0.7381655222118342,0.9202283953728263,0.0,0.0,0.0,1.0
2022-08-15,Ramkhamhaeng,Train,0.12753441327711992,-0.9340930258742297,2.954579100969111,-0.1565292609035297,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.2493341146282433,0.13556590707309948,-0.7268787479580626,1.5955272772402984,-0.7487045030735159,0.9683419358303365,0.0,0.0,1.0,0.0
2022-08-16,Ramkhamhaeng,Train,0.23316488657857104,-1.003489489092175,0.6276712277217302,-1.337979304146589,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.255601165598446,0.10178612354023887,-0.7482064600142243,1.5275242782203142,-0.6761715171431174,1.2516068679278276,0.0,0.0,1.0,0.0
2022-08-17,Ramkhamhaeng,Train,0.32189448415178995,-0.9340930258742297,-0.25629377440576634,-0.7964813676601858,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.31478998031702726,0.1062476043842016,-0.7498792217441189,1.5216767115174272,-0.6260803610475947,1.407861586400612,0.0,0.0,1.0,0.0
