Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-12-21,Ladkrabang,Train,8892.0,124.0,0.0,30.8,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,9432.0,9344.0,9215.714285714286,395.4578419527917,9157.57142857143,429.947228212556,0.0,0.0,1.0,0.0
2022-12-22,Ladkrabang,Train,9095.0,117.0,0.0,31.2,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,9530.0,9374.0,9155.285714285714,389.168221675355,9093.0,431.22190729759313,0.0,0.0,1.0,0.0
2022-12-23,Ladkrabang,Train,9877.0,112.0,0.0,32.2,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,9794.0,9916.0,9115.57142857143,357.44783169157057,9053.142857142857,413.4482751088906,0.0,0.0,1.0,0.0
2022-12-24,Ladkrabang,Train,8814.0,102.0,0.0,30.2,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,8899.0,8836.0,9110.857142857143,347.0760860731585,9047.57142857143,399.9245166874117,0.0,0.0,0.0,1.0
2022-12-25,Ladkrabang,Train,9257.0,88.0,0.0,30.2,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,8638.0,8620.0,9098.142857142857,357.6010013835657,9044.42857142857,401.9456253205482,0.0,0.0,0.0,1.0
2022-12-26,Ladkrabang,Train,8390.0,91.0,0.0,30.1,0,0.0,1.0,-2.4492935982947064e-16,1.0,9134.0,9091.0,9250.57142857143,356.1773234139717,9135.42857142857,359.7317783863324,0.0,0.0,1.0,0.0
2022-12-27,Ladkrabang,Train,8803.0,100.0,0.0,30.6,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,9083.0,8922.0,9187.57142857143,414.4650597026727,9035.285714285714,458.2450997322418,0.0,0.0,1.0,0.0
2022-12-28,Ladkrabang,Train,8011.0,122.0,0.0,31.0,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,9009.0,8892.0,9129.857142857143,457.3621572202889,9018.285714285714,465.30123371347173,0.0,0.0,1.0,0.0
2022-12-29,Ladkrabang,Train,7744.0,115.0,0.0,31.7,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,9252.0,9095.0,9032.285714285714,550.7599943973995,8892.42857142857,603.714573051145,0.0,0.0,1.0,0.0
2022-12-30,Ladkrabang,Train,6970.0,85.0,0.0,30.8,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,9761.0,9877.0,8845.0,672.9435340353972,8699.42857142857,730.7459333090122,0.0,0.0,0.0,0.0
2022-12-31,Ladkrabang,Train,5854.0,91.0,0.0,30.8,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,8810.0,8814.0,8458.42857142857,820.1727170019315,8284.142857142857,774.6989584287021,0.0,1.0,0.0,0.0
2023-01-01,Ladkrabang,Train,5562.0,86.0,0.0,30.1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,9705.0,9257.0,8320.57142857143,832.2419233898648,7861.285714285715,1152.8327016940823,0.0,1.0,0.0,0.0
2023-01-02,Ladkrabang,Train,5568.0,103.0,0.0,29.1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,8693.0,8390.0,7635.857142857143,1327.6320309196528,7333.428571428572,1249.159965355781,1.0,0.0,0.0,0.0
2023-01-03,Ladkrabang,Train,8457.0,98.0,0.0,32.0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,8679.0,8803.0,7178.714285714285,1448.393905248821,6930.285714285715,1305.4456090145131,0.0,0.0,1.0,0.0
2023-01-04,Ladkrabang,Train,9402.0,78.0,0.0,32.3,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,8326.0,8011.0,7066.142857142857,1338.833874256686,6880.857142857143,1226.9083677509002,0.0,0.0,1.0,0.0
2023-01-05,Ladkrabang,Train,9233.0,82.0,0.0,32.3,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,7941.0,7744.0,7189.0,1503.0942529772908,7079.571428571428,1518.4614864112693,0.0,0.0,1.0,0.0
2023-01-06,Ladkrabang,Train,9748.0,63.0,0.0,31.4,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,7055.0,6970.0,7337.285714285715,1635.05501582116,7292.285714285715,1718.206886484262,0.0,0.0,1.0,0.0
2023-01-07,Ladkrabang,Train,8328.0,69.0,0.0,29.1,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,7845.0,5854.0,7672.857142857143,1800.175679257586,7689.142857142857,1938.1092529035905,0.0,0.0,0.0,1.0
2023-01-08,Ladkrabang,Train,7809.0,86.0,0.0,28.8,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,4912.0,5562.0,7697.142857142857,1804.0276631814281,8042.571428571428,1765.578833994013,0.0,0.0,0.0,1.0
2023-01-09,Ladkrabang,Train,11466.0,107.0,0.0,31.7,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5493.0,5568.0,8019.428571428572,1373.74122467843,8363.57142857143,1407.3406194122513,0.0,0.0,1.0,0.0
2023-01-10,Ladkrabang,Train,10123.0,97.0,1.8,32.7,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,7891.0,8457.0,8810.57142857143,1266.7781780489447,9206.142857142857,1205.819421053799,0.0,0.0,1.0,0.0
2023-01-11,Ladkrabang,Train,9809.0,64.0,0.2,29.8,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,9186.0,9402.0,9093.285714285714,1248.0416278161401,9444.142857142857,1197.6996602615031,0.0,0.0,1.0,0.0
2023-01-12,Ladkrabang,Train,9670.0,75.0,0.2,32.3,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,8979.0,9233.0,9197.42857142857,1286.87902269315,9502.285714285714,1205.1685517367612,0.0,0.0,1.0,0.0
