batch_size,epochs,learning_rate,units,Station,Direction,CV_RMSE_Scaled
16,200,0.01,64,Huamak,Arrival,0.6548211608370247
16,200,0.01,128,Huamak,Arrival,0.7024540721426508
16,200,0.001,32,Huamak,Arrival,0.5526404787198983
16,200,0.001,64,Huamak,Arrival,0.5622727357958922
16,200,0.001,128,Huamak,Arrival,0.5445676865657728
32,50,0.01,32,Huamak,Arrival,0.5512055347576755
32,50,0.01,64,Huamak,Arrival,0.5412992626575198
32,50,0.01,128,Huamak,Arrival,0.5735401999177282
32,50,0.001,32,Huamak,Arrival,0.5777201115572735
32,50,0.001,64,Huamak,Arrival,0.5937351670217395
32,50,0.001,128,Huamak,Arrival,0.5782263476211108
32,100,0.01,32,Huamak,Arrival,0.6292727027938773
32,100,0.01,64,Huamak,Arrival,0.6030079807113293
32,100,0.01,128,Huamak,Arrival,0.6524336711208488
32,100,0.001,32,Huamak,Arrival,0.5656104339862754
32,100,0.001,64,Huamak,Arrival,0.5704294513719222
32,100,0.001,128,Huamak,Arrival,0.5839517034551337
32,200,0.01,32,Huamak,Arrival,0.6584880410791132
32,200,0.01,64,Huamak,Arrival,0.6813190549884204
32,200,0.01,128,Huamak,Arrival,0.8005074243955064
32,200,0.001,32,Huamak,Arrival,0.5619667115647523
32,200,0.001,64,Huamak,Arrival,0.570123658866888
32,200,0.001,128,Huamak,Arrival,0.5779879923569352
64,50,0.01,32,Huamak,Arrival,0.5273609845502059
64,50,0.01,64,Huamak,Arrival,0.5663286074649103
64,50,0.01,128,Huamak,Arrival,0.6061538566862311
64,50,0.001,32,Huamak,Arrival,0.6158575314558259
64,50,0.001,64,Huamak,Arrival,0.613832004511246
64,50,0.001,128,Huamak,Arrival,0.5945020324937871
64,100,0.01,32,Huamak,Arrival,0.5802678479130589
64,100,0.01,64,Huamak,Arrival,0.6173914401513639
64,100,0.01,128,Huamak,Arrival,0.6653062896344052
64,100,0.001,32,Huamak,Arrival,0.5892810970439292
64,100,0.001,64,Huamak,Arrival,0.5875690570112555
64,100,0.001,128,Huamak,Arrival,0.5856840626128859
64,200,0.01,32,Huamak,Arrival,0.7238008408583361
64,200,0.01,64,Huamak,Arrival,0.7451327899249139
64,200,0.01,128,Huamak,Arrival,0.7540810704197494
64,200,0.001,32,Huamak,Arrival,0.575814492682297
64,200,0.001,64,Huamak,Arrival,0.558872598856467
64,200,0.001,128,Huamak,Arrival,0.5731770420152735
16,50,0.01,32,Huamak,Departure,0.6888628687387527
16,50,0.01,64,Huamak,Departure,0.7481678086857348
16,50,0.01,128,Huamak,Departure,0.8106723995615125
16,50,0.001,32,Huamak,Departure,0.5973140820483968
16,50,0.001,64,Huamak,Departure,0.5735866717308594
16,50,0.001,128,Huamak,Departure,0.5611889263801533
16,100,0.01,32,Huamak,Departure,0.8638151465774007
16,100,0.01,64,Huamak,Departure,0.9127732810653294
16,100,0.01,128,Huamak,Departure,1.062798811402738
16,100,0.001,32,Huamak,Departure,0.5558690942930796
16,100,0.001,64,Huamak,Departure,0.5385277727111374
16,100,0.001,128,Huamak,Departure,0.5517644408155374
16,200,0.01,32,Huamak,Departure,0.9518727111404712
16,200,0.01,64,Huamak,Departure,1.003292032829822
16,200,0.01,128,Huamak,Departure,1.2529136800010117
16,200,0.001,32,Huamak,Departure,0.569464564999505
16,200,0.001,64,Huamak,Departure,0.5907818396366161
16,200,0.001,128,Huamak,Departure,0.6357279996701913
32,50,0.01,32,Huamak,Departure,0.5853263669888789
32,50,0.01,64,Huamak,Departure,0.6836857321649182
32,50,0.01,128,Huamak,Departure,0.7112323093813142
32,50,0.001,32,Huamak,Departure,0.6426595378263572
32,50,0.001,64,Huamak,Departure,0.6144987629698265
32,50,0.001,128,Huamak,Departure,0.5946593161599908
32,100,0.01,32,Huamak,Departure,0.7765318485454576
32,100,0.01,64,Huamak,Departure,0.7778836235309429
32,100,0.01,128,Huamak,Departure,0.8615299489785314
32,100,0.001,32,Huamak,Departure,0.584699011761764
32,100,0.001,64,Huamak,Departure,0.552163115203861
32,100,0.001,128,Huamak,Departure,0.5562944550946124
32,200,0.01,32,Huamak,Departure,0.852394834944935
32,200,0.01,64,Huamak,Departure,1.0173367842565464
32,200,0.01,128,Huamak,Departure,1.0067950719745757
32,200,0.001,32,Huamak,Departure,0.548388079543284
32,200,0.001,64,Huamak,Departure,0.5546364161167712
32,200,0.001,128,Huamak,Departure,0.5757844915597247
64,50,0.01,32,Huamak,Departure,0.5774997042327524
64,50,0.01,64,Huamak,Departure,0.6616980581353552
64,50,0.01,128,Huamak,Departure,0.6378160245315025
64,50,0.001,32,Huamak,Departure,0.6957555411345574
64,50,0.001,64,Huamak,Departure,0.6638346126412603
64,50,0.001,128,Huamak,Departure,0.6428734810494239
64,100,0.01,32,Huamak,Departure,0.7133610120004762
64,100,0.01,64,Huamak,Departure,0.8410648253528691
64,100,0.01,128,Huamak,Departure,0.787793941191356
64,100,0.001,32,Huamak,Departure,0.6244034053042803
64,100,0.001,64,Huamak,Departure,0.5978217103905106
64,100,0.001,128,Huamak,Departure,0.5842529104388505
64,200,0.01,32,Huamak,Departure,0.7748722662140847
64,200,0.01,64,Huamak,Departure,0.9649711720291441
64,200,0.01,128,Huamak,Departure,0.8301928161169382
64,200,0.001,32,Huamak,Departure,0.5629293457908797
64,200,0.001,64,Huamak,Departure,0.5474025249849788
64,200,0.001,128,Huamak,Departure,0.5629126041072197
